# Statistical Analysis Results
# Input file: LR_EBE_LR_ER_N2097152_c4.00_L0_Mg1000_Mr10.dat
# Number of runs: 10000
# Number of columns: 28
#
# Standard error of std dev uses exact formula: SE(σ) = σ * sqrt[(κ + 2) / (4M)]
#
# Column format:
# (1) Column_ID (2) Mean (3) Error_Mean (4) Std_Dev (5) Error_Std_Dev
#
  1   5000.50000000     28.86895680   2886.89567991     12.91058997
  2      0.53026897      0.00000473      0.00047306      0.00000327
  3      0.02010682      0.00008180      0.00817954      0.00007305
  4 153368.53200000    601.43510069  60143.51006856    534.96123941
  5    558.67354122      2.36978694    236.97869379      4.16117478
  6 126956.23200000     18.02855096   1802.85509590     13.47497142
  7      6.72400000      0.06477810      6.47780983      0.21703014
  8      0.53043915      0.00000523      0.00052320      0.00000383
  9  93804.11100000    617.20130250  61720.13025022    712.83061394
 10   1365.85112351      7.76905582    776.90558166     10.83095433
 11 127669.10100000     20.28453022   2028.45302163     15.30385645
 12      5.80300000      0.06470887      6.47088697      0.18367259
 13      0.53033600      0.00000461      0.00046126      0.00000317
 14  91800.43900000    486.93961909  48693.96190918    469.70956192
 15   1666.23378185      9.50668069    950.66806923     12.17636574
 16 127236.35400000     17.09281670   1709.28166990     11.95748472
 17      5.69200000      0.04430925      4.43092533      0.09331860
 18      0.53024599      0.00000477      0.00047682      0.00000332
 19 157707.60500000    625.89647335  62589.64733520    552.43732971
 20    548.71516957      2.32894308    232.89430787      4.18380763
 21 126860.30200000     18.27682007   1827.68200652     13.59484004
 22      7.17600000      0.07276560      7.27655955      0.20923295
 23      0.52414492      0.00000228      0.00022849      0.00000159
 24      0.53712554      0.00000914      0.00091434      0.00000687
 25      0.53017468      0.00000513      0.00051314      0.00000379
 26   1654.86100000      4.71032601    471.03260062      4.82469660
 27   3347.90700000     40.77811787   4077.81178664     68.09024716
 28      0.57049329      0.00048999      0.04899904      0.00039954
#
# Summary:
# Successfully processed 10000 runs with 28 columns each
