# Statistical Analysis Results
# Input file: LR_EBE_LR_ER_N524288_c4.00_L0_Mg1000_Mr10.dat
# Number of runs: 10000
# Number of columns: 28
#
# Standard error of std dev uses exact formula: SE(σ) = σ * sqrt[(κ + 2) / (4M)]
#
# Column format:
# (1) Column_ID (2) Mean (3) Error_Mean (4) Std_Dev (5) Error_Std_Dev
#
  1   5000.50000000     28.86895680   2886.89567991     12.91058997
  2      0.70992557      0.00003251      0.00325124      0.00002595
  3      0.01278485      0.00005151      0.00515056      0.00004775
  4  18440.14400000     95.65140322   9565.14032235     85.72021770
  5    160.42918363      0.93598823     93.59882281      1.44582998
  6 220150.60300000     33.82835462   3382.83546230     26.92865056
  7      5.72600000      0.05533894      5.53389432      0.10730355
  8      0.71123615      0.00003624      0.00362405      0.00002822
  9  15129.24700000     98.98404853   9898.40485340    120.38409084
 10    141.47551481      0.82108405     82.10840484      1.22694831
 11 221523.59800000     37.81926105   3781.92610543     29.57814641
 12      4.64600000      0.06421745      6.42174492      0.33275509
 13      0.71048488      0.00003093      0.00309272      0.00002289
 14  14803.27300000     79.82558651   7982.55865113     73.76114452
 15    169.16024438      0.93988303     93.98830334      1.40461917
 16 220736.04500000     32.14744421   3214.74442112     23.86823603
 17      4.71500000      0.04194703      4.19470315      0.08076113
 18      0.70981553      0.00003290      0.00328956      0.00002715
 19  25614.05100000    102.66735713  10266.73571290    101.38360883
 20     57.40025374      0.22145476     22.14547598      0.25953030
 21 220035.60000000     34.23676179   3423.67617947     28.27178754
 22      6.11300000      0.07511849      7.51184889      0.36061480
 23      0.63952149      0.00000602      0.00060201      0.00000424
 24      0.73366187      0.00004692      0.00469243      0.00003876
 25      0.70894448      0.00003706      0.00370603      0.00003273
 26    302.67200000      0.85116972     85.11697190      0.98736215
 27    700.21900000      9.41130467    941.13046688     22.66472890
 28      0.75193652      0.00045495      0.04549533      0.00051627
#
# Summary:
# Successfully processed 10000 runs with 28 columns each
