# Statistical Analysis Results
# Input file: LR_EBE_LR_ER_N262144_c4.00_L0_Mg1000_Mr10.dat
# Number of runs: 10000
# Number of columns: 28
#
# Standard error of std dev uses exact formula: SE(σ) = σ * sqrt[(κ + 2) / (4M)]
#
# Column format:
# (1) Column_ID (2) Mean (3) Error_Mean (4) Std_Dev (5) Error_Std_Dev
#
  1   5000.50000000     28.86895680   2886.89567991     12.91058997
  2      0.70870272      0.00004003      0.00400317      0.00002964
  3      0.01634180      0.00006435      0.00643452      0.00005485
  4  11595.39400000     60.90159656   6090.15965630     58.10276289
  5    129.59404063      0.72973288     72.97328778      0.95860114
  6 109412.35500000     20.84952233   2084.95223292     15.64224505
  7      5.65900000      0.05983669      5.98366940      0.23058635
  8      0.71044656      0.00004418      0.00441833      0.00003378
  9   9381.04900000     60.72556395   6072.55639502     71.20635368
 10    113.11491256      0.61765936     61.76593576      0.69692050
 11 110325.63600000     22.99728776   2299.72877591     17.73108745
 12      4.52100000      0.05767572      5.76757189      0.22403154
 13      0.70957763      0.00003795      0.00379502      0.00002647
 14   9085.51900000     48.04034155   4804.03415517     43.15512080
 15    136.65557122      0.72707730     72.70773005      0.93229689
 16 109869.83400000     19.75423608   1975.42360831     13.98767284
 17      4.37500000      0.03568984      3.56898428      0.05827770
 18      0.70863193      0.00004022      0.00402170      0.00002975
 19  16042.35600000     62.57804885   6257.80488490     51.57906543
 20     45.39462602      0.18188747     18.18874723      0.23494450
 21 109375.33600000     20.94772893   2094.77289329     15.71216442
 22      5.76300000      0.06175811      6.17581129      0.22697588
 23      0.63957934      0.00000850      0.00084958      0.00000589
 24      0.73642877      0.00005413      0.00541325      0.00004022
 25      0.70733622      0.00004555      0.00455545      0.00003538
 26    241.75700000      0.67928252     67.92825168      0.66042957
 27    555.39600000      6.55373541    655.37354130      9.01126243
 28      0.75294381      0.00047197      0.04719713      0.00051747
#
# Summary:
# Successfully processed 10000 runs with 28 columns each
