# Event-Based Ensemble (EBE) Results for link removal
# N=1048576 c=4.0000
# M_graphs=1000 M_realizations=10 Total_runs=10000
# Columns:
#(1) run
#(2) p+ (3) dP(p+) (4) P(p+) (5) s(p+) (6) nc(p+) (7) nl(p+)
#(8) q+ (9) P(q+) (10) s(q+) (11) nc(q+) (12) nl(q+)
#(13) q0 (14) P(q0) (15) s(q0) (16) nc(q0) (17) nl(q0)
#(18) q- (19) P(q-) (20) s(q-) (21) nc(q-) (22) nl(q-)
#(23) p2 (24) p1
#(25) core_p* (26) core_drop (27) core_size* (28) core_zero_p
1041 0.74743218 0.00710011 24847 58.34164608 519483 4 0.74846327 15012 99.31344164 521642 3 0.74743266 17402 111.67277298 519484 4 0.74743218 24847 58.34164608 519483 4 0.65302828 0.76386231 0.60764887 473 1689 0.60971535
181 0.74635702 0.00795555 37901 39.56132585 516975 5 0.74702548 24866 118.94907933 518375 4 0.74678692 24992 121.31401624 517876 5 0.74635702 37901 39.56132585 516975 5 0.65319200 0.76201296 0.60696088 376 1715 0.61552768
521 0.74836635 0.00642872 28014 35.25977648 520864 1 0.74848652 18803 77.77804914 521116 1 0.74836683 21273 79.26178450 520865 1 0.74836635 28014 35.25977648 520864 1 0.65358668 0.76478341 0.61017534 820 38 0.62083077
81 0.74486514 0.01696014 46337 26.81823697 513839 5 0.74619296 16394 220.75921494 516621 4 0.74511324 22987 354.05154014 514359 5 0.74486514 46337 26.81823697 513839 5 0.65340454 0.76207811 0.60715610 846 42 0.61450132
1181 0.74440906 0.00898361 39905 85.41052434 512787 5 0.74573617 24716 130.50630360 515569 5 0.74441956 30295 171.78037398 512809 5 0.74440906 39905 85.41052434 512787 5 0.65357786 0.76047551 0.60755428 758 404 0.61016269
261 0.74567196 0.01029301 34584 40.07615642 515278 5 0.74594093 21582 151.10950015 515841 4 0.74617938 10606 155.02427623 516341 4 0.74567196 34584 40.07615642 515278 5 0.65320209 0.76779929 0.61260855 252 16 0.61653910
961 0.74362460 0.00863361 50164 51.45390680 511101 5 0.74622661 15745 106.47595492 516554 3 0.74453375 26343 137.76709126 513006 4 0.74362460 50164 51.45390680 511101 5 0.65310665 0.75896906 0.60608970 447 3340 0.61256014
221 0.74892075 0.00596142 15398 48.55898016 522224 2 0.74583398 24883 93.54444643 515755 4 0.74565462 25066 95.09314223 515380 5 0.74892075 15398 48.55898016 522224 2 0.65324757 0.76205062 0.60004312 412 14217 0.61372155
1191 0.74395997 0.00601482 54849 35.92686019 511391 9 0.74489511 38470 79.77707686 513352 8 0.74414157 43488 95.45117840 511772 9 0.74395997 54849 35.92686019 511391 9 0.65358379 0.76568978 0.60609432 506 2475 0.60874149
1081 0.74682906 0.00533962 40098 30.20401833 517702 8 0.75251165 9655 63.15620629 529610 0 0.74973473 17184 75.89358071 523790 3 0.74682906 40098 30.20401833 517702 8 0.65305582 0.76515775 0.60449915 408 4647 0.66419830
451 0.74133484 0.01033688 57683 33.17212353 506596 13 0.74257664 39608 124.31586730 509195 10 0.74133532 46844 150.09398322 506597 13 0.74133484 57683 33.17212353 506596 13 0.65335844 0.76018758 0.60731593 1258 80 0.61501680
491 0.74420418 0.00553894 36906 48.99855684 512355 3 0.74705970 8740 101.57644090 518339 1 0.74575931 12426 121.80049993 515613 1 0.74420418 36906 48.99855684 512355 3 0.65341886 0.76358503 0.60778745 668 519 0.63439245
801 0.74985956 0.00446224 24196 35.30602706 524020 0 0.75055244 15149 60.82777690 525473 0 0.75029875 15212 62.10813615 524941 0 0.74985956 24196 35.30602706 524020 0 0.65314542 0.76671470 0.60708826 494 1506 0.61273811
111 0.74342383 0.00801563 46060 45.54821270 510762 3 0.74599476 25779 86.82831588 516148 0 0.74394336 30344 124.72481713 511850 2 0.74342383 46060 45.54821270 510762 3 0.65347474 0.76275279 0.60443961 567 2886 0.63876048
241 0.74406311 0.00533581 44048 33.51510162 512096 8 0.74885374 8532 70.06944898 522134 4 0.74494328 22587 107.84981418 513940 7 0.74406311 44048 33.51510162 512096 8 0.65306108 0.76361350 0.60786156 469 485 0.64195465
1001 0.74515514 0.00867081 44624 33.97241103 514240 12 0.74781162 16091 119.34265292 519802 4 0.74713105 21534 133.47442072 518377 6 0.74515514 44624 33.97241103 514240 12 0.65314977 0.76325880 0.60344112 454 6020 0.64668789
41 0.74609053 0.00914764 24276 79.78450454 516791 3 0.74691367 13608 121.52288960 518514 2 0.74609100 14684 168.03469995 516792 3 0.74609053 24276 79.78450454 516791 3 0.65298176 0.75970970 0.60328447 502 6097 0.62266663
1271 0.74405523 0.00890732 36429 48.14530597 511873 5 0.74531037 11682 150.44393737 514503 3 0.74495653 12821 166.86975105 513761 3 0.74405523 36429 48.14530597 511873 5 0.65359748 0.75878840 0.60797637 622 21 0.62829476
251 0.75008502 0.00347710 16739 43.88842327 524632 7 0.74803782 29093 42.56450868 520341 8 0.75008550 13093 56.57168201 524633 7 0.75008502 16739 43.88842327 524632 7 0.65317143 0.76327452 0.60305306 360 7165 0.62322748
771 0.74829216 0.00974464 25244 39.61231546 520874 4 0.75056403 9043 87.70255778 525636 3 0.74829263 15026 140.23905375 520875 4 0.74829216 25244 39.61231546 520874 4 0.65360634 0.76657881 0.60802136 490 142 0.63438146
311 0.74764724 0.00708771 22638 47.23251503 519368 3 0.74821468 13518 93.98660945 520558 3 0.74764771 15206 100.34378393 519369 3 0.74764724 22638 47.23251503 519368 3 0.65378989 0.76376944 0.60760485 692 740 0.60826719
1221 0.74419353 0.00738144 43547 43.38889425 512129 5 0.74481868 32100 95.17725947 513438 3 0.74604132 23872 117.33924919 516002 3 0.74419353 43547 43.38889425 512129 5 0.65368478 0.76560118 0.60888770 510 707 0.63277448
361 0.74677797 0.01038551 22579 59.10689700 517716 1 0.74648604 23055 108.98293550 517105 2 0.74677844 11689 172.85933665 517717 1 0.74677797 22579 59.10689700 517716 1 0.65332888 0.76717507 0.61131832 370 137 0.73518490
921 0.74713896 0.01051044 22540 157.42678814 518321 7 0.74800970 11277 210.01284201 520147 7 0.74713943 11519 272.87602610 518322 7 0.74694010 36823 45.78894750 517905 8 0.65342870 0.76711321 0.60626194 375 2655 0.61199476
481 0.74475832 0.01281261 38600 83.48989085 513426 4 0.74497104 21040 269.33595125 513872 4 0.74486706 21121 271.78290728 513654 4 0.74475832 38600 83.48989085 513426 4 0.65331413 0.76857959 0.60786987 470 3 0.78761991
981 0.74932661 0.00729370 20204 55.50532492 522950 3 0.74552905 42276 64.83245156 514993 9 0.74932709 12556 111.55385610 522951 3 0.74932661 20204 55.50532492 522950 3 0.65300009 0.76945044 0.60628566 470 2633 0.62637133
71 0.74703381 0.00832748 21740 61.83890514 517672 5 0.74816925 10802 97.86588409 520055 5 0.74703428 13008 134.94646223 517673 5 0.74703381 21740 61.83890514 517672 5 0.65408067 0.76322928 0.60434833 522 5453 0.61672674
631 0.74801505 0.01637077 38486 37.48723777 520385 6 0.75058453 12918 170.39146321 525769 4 0.74801552 21320 323.71389410 520386 6 0.74801505 38486 37.48723777 520385 6 0.65288804 0.76523094 0.60723042 267 1315 0.63661436
1061 0.74473130 0.00835800 47901 40.98421865 513418 9 0.74842844 18550 93.21377324 521167 7 0.74572630 31118 120.80193974 515504 9 0.74473130 47901 40.98421865 513418 9 0.65317758 0.76018097 0.60552401 840 1827 0.61164759
61 0.74537279 0.00792408 28485 46.65847557 514999 4 0.74583902 18688 111.36733703 515976 4 0.74537326 20176 113.41440296 515000 4 0.74537279 28485 46.65847557 514999 4 0.65303182 0.76393938 0.60781336 363 269 0.71006586
371 0.74625127 0.00778484 16587 63.08344663 516438 1 0.74715919 7898 110.46034028 518342 1 0.74625175 8424 126.65071259 516439 1 0.74625127 16587 63.08344663 516438 1 0.65367816 0.76694165 0.60973101 297 512 0.62788361
161 0.74507444 0.00787926 23211 94.33324426 513941 1 0.74553267 14155 127.85592810 514902 1 0.74507492 14949 159.61913824 513942 1 0.74507444 23211 94.33324426 513941 1 0.65354249 0.75953832 0.60720934 658 10 0.62565181
1241 0.74705131 0.00740337 17091 113.07882616 517474 5 0.74641169 26431 87.87328510 516132 6 0.74705179 9328 170.22239350 517475 5 0.74705131 17091 113.07882616 517474 5 0.65383064 0.75788257 0.60447891 505 5101 0.63435323
351 0.74744306 0.01117897 36153 28.37117391 518440 4 0.75029811 10718 119.28889887 524432 3 0.74744354 24431 162.21229709 518441 4 0.74744306 36153 28.37117391 518440 4 0.65387018 0.76604826 0.60951240 414 336 0.61616147
31 0.74903356 0.00654984 13885 81.02068637 521753 6 0.74915980 6971 125.13881078 522018 6 0.74903404 7017 125.77376702 521754 6 0.74903356 13885 81.02068637 521753 6 0.65366537 0.76443180 0.61011118 393 69 0.61086575
761 0.74676342 0.00843716 27581 83.34921425 517318 6 0.74737642 16799 145.24640402 518602 4 0.74676390 18734 158.63456724 517319 6 0.74676342 27581 83.34921425 517318 6 0.65374690 0.76846850 0.60831519 534 759 0.61118997
391 0.74453244 0.00709629 45990 38.85481146 512554 10 0.74480410 37719 84.28867881 513124 10 0.74840473 10563 101.77166278 520673 4 0.74453244 45990 38.85481146 512554 10 0.65366576 0.76022846 0.60697518 435 1926 0.70195674
601 0.74053122 0.01032639 60579 34.50094788 505389 21 0.74309292 26369 182.19812915 510738 7 0.74403200 10542 186.92895416 512703 6 0.74053122 60579 34.50094788 505389 21 0.65273253 0.76245726 0.60736724 458 252 0.60841713
691 0.74618865 0.00904560 27724 68.59424089 516213 3 0.74684134 17034 131.55685760 517582 3 0.74618913 18239 155.27909121 516214 3 0.74618865 27724 68.59424089 516213 3 0.65369177 0.76640666 0.60768625 400 952 0.60849912
991 0.74947902 0.00851631 18305 41.54331530 522751 3 0.75042236 8539 108.18502899 524731 3 0.74947950 9375 117.92307071 522752 3 0.74947902 18305 41.54331530 522751 3 0.65362055 0.76556906 0.60608746 627 3727 0.60970167
331 0.74595748 0.00945759 26035 95.57688640 515771 6 0.74599848 15619 189.15782458 515857 6 0.74595796 16118 189.91394710 515772 6 0.74595748 26035 95.57688640 515771 6 0.65379363 0.76359180 0.60562954 873 594 0.60769645
1071 0.74851402 0.00601387 31063 79.82621057 520684 7 0.74851545 24757 118.17495182 520687 7 0.74868885 19299 125.80012475 521050 6 0.74851402 31063 79.82621057 520684 7 0.65370424 0.76582938 0.60959765 678 29 0.63959070
791 0.74406098 0.01314831 41606 48.49902182 511742 5 0.74570149 14622 260.26721885 515182 4 0.74493296 15798 306.36240315 513571 5 0.74406098 41606 48.49902182 511742 5 0.65324070 0.76047317 0.60937189 425 405 0.61149106
141 0.74819400 0.00923157 32850 42.38134694 520363 8 0.75146945 14835 81.84250504 527228 2 0.74831079 20251 140.81216639 520608 8 0.74819400 32850 42.38134694 520363 8 0.65375859 0.76313825 0.60888580 783 115 0.61506438
321 0.74749181 0.00507259 18752 52.47596677 518606 1 0.74619966 27096 62.55644555 515896 3 0.74749229 13433 79.53758176 518607 1 0.74749181 18752 52.47596677 518606 1 0.65408583 0.75979392 0.60240172 608 7259 0.63368348
671 0.74721730 0.00684929 30765 41.17161536 518114 3 0.74847868 14893 119.96865093 520760 2 0.74768907 16165 130.08002336 519104 3 0.74721730 30765 41.17161536 518114 3 0.65390884 0.76742553 0.60774114 706 167 0.62047165
