# Link Removal Percolation Results (Averaged)
# N=262144 M=524288
# M_graphs=100 M_realizations=10 Total_runs=1000
# Columns:
#(1) edges_remaining (2) frac_removed
#(3) gc_mean (4) gc_std
#(5) small_mean (6) small_std
#(7) comp_mean (8) comp_std
#(9) cycles_mean (10) cycles_std
#(11) lambda1_mean (12) lambda1_std
#(13) core_mean (14) core_std
524288 0.00000000 256939.96000000 77.88622898 1.08566973 0.00703453 4999.21000000 73.36612630 264422.30000000 712.76501315 -1.00000000 0.00000000 236548.36000000 174.06978684
519045 0.01000000 256939.96000000 77.88622898 1.08566973 0.00703453 4999.21000000 73.36612630 259180.44000000 705.22839810 -1.00000000 0.00000000 236092.92600000 176.93388631
513802 0.02000000 256939.96000000 77.88622898 1.08566973 0.00703453 4999.21000000 73.36612630 253938.53000000 697.79483140 -1.00000000 0.00000000 235153.88200000 181.62412119
508559 0.03000000 256939.96000000 77.88622898 1.08566973 0.00703453 4999.21000000 73.36612630 248696.66000000 690.25305046 -1.00000000 0.00000000 234180.32600000 186.42753807
503316 0.04000000 256939.96000000 77.88622898 1.08566973 0.00703453 4999.21000000 73.36612630 243454.81000000 682.70526611 -1.00000000 0.00000000 233170.19400000 190.54994003
498074 0.05000000 256939.96000000 77.88622898 1.08566973 0.00703453 4999.21000000 73.36612630 238212.89000000 675.27641462 -1.00000000 0.00000000 232122.12500000 197.86385592
492831 0.06000000 256939.96000000 77.88622898 1.08566973 0.00703453 4999.21000000 73.36612630 232971.07000000 667.77663236 -1.00000000 0.00000000 231033.55100000 202.47622582
487588 0.07000000 256939.96000000 77.88622898 1.08566973 0.00703453 4999.21000000 73.36612630 227729.14000000 660.32800446 -1.00000000 0.00000000 229903.64800000 206.19077752
482345 0.08000000 256939.96000000 77.88622898 1.08566973 0.00703453 4999.21000000 73.36612630 222487.27000000 652.83524028 -1.00000000 0.00000000 228727.00700000 211.45928208
477102 0.09000000 256939.96000000 77.88622898 1.08566973 0.00703453 4999.21000000 73.36612630 217245.38000000 645.27362696 -1.00000000 0.00000000 227506.26800000 215.81369680
471859 0.10000000 256939.96000000 77.88622898 1.08566973 0.00703453 4999.21000000 73.36612630 212003.56000000 637.81117072 -1.00000000 0.00000000 226240.65200000 221.56838548
466616 0.11000000 256939.95600000 77.88807750 1.08567196 0.00703592 4999.21100000 73.36653957 206761.63100000 630.30106796 -1.00000000 0.00000000 224922.55000000 226.07632340
461373 0.12000000 256939.95600000 77.88807750 1.08567196 0.00703592 4999.21100000 73.36653957 201519.84100000 622.82873678 -1.00000000 0.00000000 223553.97400000 230.74924602
456131 0.13000000 256939.95600000 77.88807750 1.08567196 0.00703592 4999.21100000 73.36653957 196277.91100000 615.30690852 -1.00000000 0.00000000 222127.43700000 237.42309019
450888 0.14000000 256939.95600000 77.88807750 1.08567196 0.00703592 4999.21100000 73.36653957 191035.98100000 607.81800678 -1.00000000 0.00000000 220645.99200000 242.31293299
445645 0.15000000 256939.95600000 77.88807750 1.08567196 0.00703592 4999.21100000 73.36653957 185794.17100000 600.37096453 -1.00000000 0.00000000 219102.09600000 246.68942510
440402 0.16000000 256939.95600000 77.88807750 1.08567196 0.00703592 4999.21100000 73.36653957 180552.29100000 592.87946699 -1.00000000 0.00000000 217493.05600000 252.95979428
435159 0.17000000 256939.95600000 77.88807750 1.08567196 0.00703592 4999.21100000 73.36653957 175310.39100000 585.38107171 -1.00000000 0.00000000 215818.08400000 257.86648496
429916 0.18000000 256939.95600000 77.88807750 1.08567196 0.00703592 4999.21100000 73.36653957 170068.50100000 577.86598022 -1.00000000 0.00000000 214072.01900000 266.00794888
424673 0.19000000 256939.95600000 77.88807750 1.08567196 0.00703592 4999.21100000 73.36653957 164826.71100000 570.43198730 -1.00000000 0.00000000 212254.61800000 271.41386029
419430 0.20000000 256939.95600000 77.88807750 1.08567196 0.00703592 4999.21100000 73.36653957 159584.72100000 562.94294553 -1.00000000 0.00000000 210358.40900000 276.49168771
414188 0.21000000 256939.95600000 77.88807750 1.08567196 0.00703592 4999.21100000 73.36653957 154342.87100000 555.51436036 -1.00000000 0.00000000 208377.65800000 286.90543349
408945 0.22000000 256939.95600000 77.88807750 1.08567196 0.00703592 4999.21100000 73.36653957 149101.03100000 548.02371850 -1.00000000 0.00000000 206309.01500000 293.47986508
403702 0.23000000 256939.95600000 77.88807750 1.08567196 0.00703592 4999.21100000 73.36653957 143859.17100000 540.49382173 -1.00000000 0.00000000 204152.17900000 301.29293784
398459 0.24000000 256939.95600000 77.88807750 1.08567196 0.00703592 4999.21100000 73.36653957 138617.30100000 533.01276815 -1.00000000 0.00000000 201897.88900000 310.15523363
393216 0.25000000 256939.95600000 77.88807750 1.08567196 0.00703592 4999.21100000 73.36653957 133375.41100000 525.55674477 -1.00000000 0.00000000 199539.78600000 318.98475430
387973 0.26000000 256939.95600000 77.88807750 1.08567196 0.00703592 4999.21100000 73.36653957 128133.50100000 518.08758405 -1.00000000 0.00000000 197069.20300000 325.99651765
382730 0.27000000 256939.95300000 77.88886613 1.08567305 0.00703650 4999.21200000 73.36684367 122891.68200000 510.66900798 -1.00000000 0.00000000 194484.32100000 334.06231093
377487 0.28000000 256939.95300000 77.88886613 1.08567305 0.00703650 4999.21200000 73.36684367 117649.79200000 503.16455689 -1.00000000 0.00000000 191774.23400000 342.46644582
372244 0.29000000 256939.95300000 77.88886613 1.08567305 0.00703650 4999.21200000 73.36684367 112407.89200000 495.68936874 -1.00000000 0.00000000 188931.85600000 351.49119950
