# Statistical Analysis Results
# Input file: LR_stat_EBE_LR_ER_N1024_c4.00_L0_Mg100_Mr10.dat
# Number of runs: 1000
# Number of columns: 28
#
# Standard error of std dev uses exact formula: SE(σ) = σ * sqrt[(κ + 2) / (4M)]
#
# Column format:
# (1) Column_ID (2) Mean (3) Error_Mean (4) Std_Dev (5) Error_Std_Dev
#
  1    500.50000000      9.13327251    288.81943610      4.08452364
  2      0.68531956      0.00083265      0.02633072      0.00066962
  3      0.08566406      0.00105950      0.03350442      0.00085479
  4    292.52300000      3.21755593    101.74805225      2.12816537
  5      5.98156308      0.08274454      2.61661201      0.14546435
  6    381.93700000      1.53665101     48.59317161      1.21219006
  7      3.45900000      0.12604843      3.98600141      0.32128031
  8      0.72862236      0.00328354      0.10383461      0.00356799
  9    164.36600000      3.75559696    118.76240378      3.47612408
 10     13.22090013      0.27230872      8.61115772      0.29633926
 11    469.97000000      6.66362476    210.72231727      7.32950150
 12      2.80300000      0.15397370      4.86907577      0.61845680
 13      0.68729200      0.00079822      0.02524180      0.00062870
 14    183.80400000      2.79304972     88.32398718      2.54001206
 15     16.76849619      0.28656965      9.06212817      0.33293620
 16    385.66500000      1.47502830     46.64449039      1.15015297
 17      3.14900000      0.11573328      3.65980781      0.28635837
 18      0.67856730      0.00102338      0.03236209      0.00231812
 19    325.05700000      3.68093562    116.40140479      3.51714788
 20      5.51997869      0.07254021      2.29392282      0.12483690
 21    370.21100000      1.68335265     53.23228490      1.81802810
 22      5.56800000      0.55924604     17.68491256      5.03974732
 23      0.63585471      0.00040222      0.01271919      0.00029723
 24      0.76847759      0.00072295      0.02286182      0.00050104
 25      0.57832849      0.00065506      0.02071492      0.00046711
 26     32.92600000      0.37042643     11.71391223      0.44331982
 27     48.03900000      1.71376617     54.19404463      1.73592488
 28      0.61770142      0.00115252      0.03644598      0.00141976
#
# Summary:
# Successfully processed 1000 runs with 28 columns each
