# Statistical Analysis Results
# Input file: LR_rand_EBE_LR_ER_N2048_c4.00_L0_Mg100_Mr10.dat
# Number of runs: 1000
# Number of columns: 28
#
# Standard error of std dev uses exact formula: SE(σ) = σ * sqrt[(κ + 2) / (4M)]
#
# Column format:
# (1) Column_ID (2) Mean (3) Error_Mean (4) Std_Dev (5) Error_Std_Dev
#
  1    500.50000000      9.13327251    288.81943610      4.08452364
  2      0.71807568      0.00069637      0.02202112      0.00059928
  3      0.06324756      0.00081886      0.02589459      0.00073172
  4    469.86400000      5.43560404    171.88889230      4.09291512
  5      6.29257909      0.07645131      2.41760257      0.09452778
  6    898.85600000      2.65098415     83.83147965      2.12672423
  7      4.42400000      0.17676388      5.58976471      0.58209233
  8      0.75964332      0.00298669      0.09444754      0.00315198
  9    255.42800000      5.83224776    184.43186799      5.91519388
 10     14.32031726      0.30503154      9.64594420      0.36299977
 11   1067.54200000     12.14388126    384.02324420     12.89609527
 12      3.09000000      0.17818993      5.63486039      0.76987835
 13      0.72050541      0.00064490      0.02039354      0.00046143
 14    296.75100000      4.55656266    144.09116303      3.97332473
 15     17.98013220      0.31984748     10.11446555      0.41909691
 16    908.09700000      2.48029665     78.43386681      1.73659887
 17      3.74300000      0.12856703      4.06564638      0.28623091
 18      0.71404260      0.00073422      0.02321800      0.00064202
 19    508.50500000      5.81765116    183.97028304      4.57945419
 20      6.04531346      0.07449553      2.35575546      0.09405886
 21    883.59100000      2.75323919     87.06506788      2.27167361
 22      5.66100000      0.24701234      7.81121592      0.70746778
 23      0.65240957      0.00026582      0.00840612      0.00018261
 24      0.79104806      0.00059889      0.01893859      0.00042679
 25      0.58780589      0.00056073      0.01773183      0.00046898
 26     45.79500000      0.50832211     16.07455649      0.57067567
 27     81.89000000      2.92396160     92.46378454      3.52689757
 28      0.62619571      0.00111463      0.03524769      0.00148071
#
# Summary:
# Successfully processed 1000 runs with 28 columns each
