# Statistical Analysis Results
# Input file: LR_EBE_LR_ER_N262144_c4.00_L0_Mg100_Mr10.dat
# Number of runs: 1000
# Number of columns: 28
#
# Standard error of std dev uses exact formula: SE(σ) = σ * sqrt[(κ + 2) / (4M)]
#
# Column format:
# (1) Column_ID (2) Mean (3) Error_Mean (4) Std_Dev (5) Error_Std_Dev
#
  1    500.50000000      9.13327251    288.81943610      4.08452364
  2      0.51121239      0.00008025      0.00253762      0.00009656
  3      0.24489809      0.00315366      0.09972740      0.00178005
  4 199837.36900000   1658.31198589  52440.42946559   1037.09973293
  5   8592.31680069    315.45972882   9975.71253130    459.19567111
  6   5930.14400000     40.80177077   1290.26528193     49.96543857
  7      2.03200000      0.10847462      3.43026861      0.19382758
  8      0.51220653      0.00008961      0.00283369      0.00011029
  9 123747.11600000   1591.85587752  50338.90279682    938.88469182
 10  34251.30956229    746.02355737  23591.33629434    609.61419872
 11   6449.59900000     45.77679470   1447.58935238     57.43911290
 12      0.35300000      0.06145053      1.94323626      0.32436525
 13      0.51060268      0.00006306      0.00199403      0.00009123
 14 152201.67800000   1456.54287213  46059.92985605    874.45617394
 15  46760.02550317    890.95927215  28174.60602451    543.28720071
 16   5609.17200000     31.50624830    996.31505163     49.45101412
 17      0.66900000      0.08201320      2.59348514      0.32174368
 18      0.51028809      0.00005291      0.00167320      0.00007967
 19 229590.21100000   1123.05372593  35514.07708670   1158.60231805
 20   4412.92202255    191.76331630   6064.08851173    262.44202699
 21   5447.50600000     26.10157356    825.40422952     43.53546448
 22      3.93500000      0.18816530      5.95030933      0.34568053
 23      0.51179904      0.00005758      0.00182084      0.00004357
 24      0.60949600      0.00030151      0.00953468      0.00022514
 25      0.50942675      0.00002032      0.00064268      0.00001693
 26    173.79200000      1.47446967     46.62682486      1.82570177
 27    428.41900000     19.58701883    619.39592083     68.89185912
 28      0.50944543      0.00002029      0.00064178      0.00001702
#
# Summary:
# Successfully processed 1000 runs with 28 columns each
