# Statistical Analysis Results
# Input file: LR_EBE_LR_ER_N1048576_c4.00_L0_Mg1000_Mr10.dat
# Number of runs: 10000
# Number of columns: 28
#
# Standard error of std dev uses exact formula: SE(σ) = σ * sqrt[(κ + 2) / (4M)]
#
# Column format:
# (1) Column_ID (2) Mean (3) Error_Mean (4) Std_Dev (5) Error_Std_Dev
#
  1   5000.50000000     28.86895680   2886.89567991     12.91058997
  2      0.70380297      0.00002326      0.00232554      0.00001871
  3      0.01073121      0.00004655      0.00465492      0.00004538
  4  42453.19000000    168.12499232  16812.49923244    144.02693164
  5     78.92409221      0.33990456     33.99045648      0.53417833
  6 427428.70100000     48.47234356   4847.23435576     39.22268368
  7      6.00200000      0.06193693      6.19369294      0.14378687
  8      0.70485146      0.00002678      0.00267814      0.00002132
  9  25152.91500000    164.74801862  16474.80186216    184.54425772
 10    196.50346985      1.22253248    122.25324844      1.71940381
 11 429626.49800000     55.61896762   5561.89676186     44.52264787
 12      4.76300000      0.05695092      5.69509213      0.17489795
 13      0.70424019      0.00002182      0.00218180      0.00001692
 14  24934.30600000    129.34550382  12934.55038182    144.15039626
 15    237.52855339      1.46795993    146.79599254      2.07995164
 16 428344.44600000     45.39308565   4539.30856533     35.57398564
 17      4.82300000      0.04531195      4.53119456      0.12633987
 18      0.70376673      0.00002340      0.00233987      0.00001871
 19  42858.58300000    170.23502615  17023.50261507    143.32363804
 20     78.17795709      0.33509710     33.50970969      0.53523356
 21 427352.77500000     48.79835557   4879.83555664     39.21001619
 22      6.10400000      0.06258203      6.25820266      0.14187595
 23      0.63676672      0.00000421      0.00042115      0.00000311
 24      0.72297250      0.00003474      0.00347414      0.00002948
 25      0.70310294      0.00002519      0.00251886      0.00002154
 26    386.35900000      1.10327102    110.32710150      1.19288284
 27    873.13200000     11.36066593   1136.06659281     25.03679505
 28      0.74087954      0.00042450      0.04245027      0.00048524
#
# Summary:
# Successfully processed 10000 runs with 28 columns each
