# Statistical Analysis Results
# Input file: LR_EBE_LR_ER_N4194304_c4.00_L0_Mg10000_Mr1.dat
# Number of runs: 10000
# Number of columns: 28
#
# Standard error of std dev uses exact formula: SE(σ) = σ * sqrt[(κ + 2) / (4M)]
#
# Column format:
# (1) Column_ID (2) Mean (3) Error_Mean (4) Std_Dev (5) Error_Std_Dev
#
  1   5000.50000000     28.86895680   2886.89567991     12.91058997
  2      0.51018322      0.00000946      0.00094629      0.00001280
  3      0.24246342      0.00099148      0.09914813      0.00058036
  4 2206501.95510000   7166.87220777 716687.22077741   4181.43981899
  5 727408.62918460   4601.52236149 460152.23614874   2878.88711984
  6  85437.13080000     78.62915953   7862.91595271    108.72677572
  7      2.26300000      0.03705888      3.70588780      0.06367229
  8      0.51056963      0.00001038      0.00103814      0.00001278
  9 2008447.17420000   7937.04779029 793704.77902925   4436.58494651
 10 544338.60500260   3819.98052476 381998.05247613   3177.02663272
 11  88676.64750000     86.46595529   8646.59552914    107.15633015
 12      0.36640000      0.02404647      2.40464743      0.54147106
 13      0.50996014      0.00000703      0.00070316      0.00001103
 14 2438069.51870000   7157.85413147 715785.41314715   4168.12665706
 15 741760.04750761   4489.63228698 448963.22869849   2864.37004062
 16  83564.17240000     57.88174155   5788.17415547     94.46891741
 17      0.66710000      0.02277146      2.27714649      0.06847222
 18      0.50986338      0.00000628      0.00062784      0.00001098
 19 3654041.59330000   5838.17886058 583817.88605829   5872.65611023
 20  68047.98234586    891.07548286  89107.54828647   1229.01786761
 21  82755.92410000     51.31903447   5131.90344689     95.30118187
 22      4.02310000      0.06269984      6.26998386      0.15336934
 23      0.51044114      0.00000662      0.00066170      0.00000446
 24      0.57751829      0.00005253      0.00525255      0.00004396
 25      0.50951801      0.00000159      0.00015936      0.00000114
 26    446.73140000      1.20505231    120.50523061      1.23640627
 27   1054.72680000     14.09413463   1409.41346346     33.64347490
 28      0.50951915      0.00000159      0.00015935      0.00000114
#
# Summary:
# Successfully processed 10000 runs with 28 columns each
