# Node Removal Percolation Results (Averaged)
# N=8388608 Strategy=ci
# M_graphs=10000 M_realizations=1 Total_runs=10000
# Columns:
#(1) nodes_remaining (2) frac_removed
#(3) gc_mean (4) gc_std
#(5) small_mean (6) small_std
#(7) comp_mean (8) comp_std
#(9) cycles_mean (10) cycles_std
#(11) lambda1_mean (12) lambda1_std
8388608 0.00000000 0.97441174 0.00004911 1.09060588 0.00125359 165534.44530000 387.91339199 8149667.59220001 448.19206431 -1.00000000 0.00000000
8304722 0.01000000 0.96291494 0.00005089 1.09950099 0.00129587 176882.37420000 399.38591924 7482270.15240000 548.10812804 -1.00000000 0.00000000
8220836 0.02000000 0.95133549 0.00005337 1.10928557 0.00133888 188736.86070000 416.49052994 6883188.81580000 657.84194673 -1.00000000 0.00000000
8136950 0.03000000 0.93960599 0.00005662 1.12002675 0.00138803 201610.46250000 438.58212483 6331423.22179997 796.46395115 -1.00000000 0.00000000
8053064 0.04000000 0.92786321 0.00005799 1.13174117 0.00144086 214397.16400000 445.66949036 5816031.79060001 806.20659999 -1.00000000 0.00000000
7969178 0.05000000 0.91573071 0.00005963 1.14607189 0.00150589 229889.59760000 454.32219684 5325806.47060000 827.42065603 -1.00000000 0.00000000
7885292 0.06000000 0.90338167 0.00006090 1.16188774 0.00155310 246764.79110000 459.86687423 4865577.89600000 863.93556059 -1.00000000 0.00000000
7801405 0.07000000 0.89144510 0.00006590 1.17783488 0.00163997 260247.81160000 492.11096150 4437737.07359997 936.34716488 -1.00000000 0.00000000
7717519 0.08000000 0.87855931 0.00006705 1.19940557 0.00172792 280297.01630000 492.85812842 4019554.17800000 936.02855943 -1.00000000 0.00000000
7633633 0.09000000 0.86567021 0.00007368 1.22357325 0.00184672 299801.72540000 533.02931084 3627343.94050001 1008.70861742 -1.00000000 0.00000000
7549747 0.10000000 0.85204023 0.00007600 1.25306762 0.00198175 323997.84340000 541.36153660 3252413.54420000 987.68136790 -1.00000000 0.00000000
7465861 0.11000000 0.83895784 0.00007646 1.28388741 0.00212096 343561.85370000 535.65400924 2909427.18130000 1001.98693565 -1.00000000 0.00000000
7381975 0.12000000 0.82443134 0.00008446 1.32564150 0.00230812 372101.89880000 581.15079608 2572302.28390001 991.52834773 -1.00000000 0.00000000
7298089 0.13000000 0.80972207 0.00008783 1.37536175 0.00252697 400370.19030000 588.94853725 2255668.56300000 989.11343079 -1.00000000 0.00000000
7214203 0.14000000 0.79415198 0.00009422 1.43782613 0.00285079 432511.39290000 611.66814166 1955238.98060000 983.34959565 -1.00000000 0.00000000
7130317 0.15000000 0.77785973 0.00010541 1.51484497 0.00326465 467036.07640000 661.33558504 1675598.89050000 947.52697621 -1.00000000 0.00000000
7046431 0.16000000 0.76057069 0.00011159 1.61222570 0.00378908 504781.34610000 667.32753751 1418187.45400000 932.53865170 -1.00000000 0.00000000
6962545 0.17000000 0.74186702 0.00012304 1.74199781 0.00450149 546511.01240000 697.56857243 1177134.94840001 913.52920035 -1.00000000 0.00000000
6878659 0.18000000 0.72020880 0.00013602 1.91848474 0.00554529 599817.54890000 708.00192237 950671.92310000 900.29299783 -1.00000000 0.00000000
6794772 0.19000000 0.69579506 0.00015627 2.16280500 0.00705265 659551.76330000 743.79634052 743340.60610000 861.68167537 -1.00000000 0.00000000
6710886 0.20000000 0.66701849 0.00018240 2.51820265 0.00936372 729104.13930000 775.58104392 554600.31290000 813.29978338 -1.00000000 0.00000000
6627000 0.21000000 0.63219723 0.00022504 3.06017710 0.01325755 808092.95110000 813.27233415 388101.46820000 776.75736031 -1.00000000 0.00000000
6543114 0.22000000 0.59009666 0.00028948 3.91149201 0.02002338 889824.29510000 854.38684886 251537.10970000 670.55402731 -1.00000000 0.00000000
6459228 0.23000000 0.53473794 0.00038890 5.33353489 0.03402233 983898.57440000 905.38792050 144062.21490000 534.87104336 -1.00000000 0.00000000
6375342 0.24000000 0.44788158 0.00060441 8.29458784 0.07304175 1118283.93980000 956.09053467 60698.95090000 397.00696359 -1.00000000 0.00000000
6291456 0.25000000 0.32315481 0.00110178 15.30275375 0.23921365 1267538.11360000 1066.94866889 15758.51430000 237.56668830 -1.00000000 0.00000000
6207570 0.26000000 0.11474556 0.00297194 61.67283136 5.16908993 1434834.89609999 1107.47034360 439.46680000 45.20982294 -1.00000000 0.00000000
6123684 0.27000000 0.00018484 0.00004156 34.74729722 0.69670173 1629534.34040000 1118.19121061 0.84760000 0.91948833 -1.00000000 0.00000000
6039798 0.28000000 0.00004125 0.00000649 13.66018349 0.07372920 1804714.60470000 1158.48301486 0.44800000 0.66733840 -1.00000000 0.00000000
5955912 0.29000000 0.00001846 0.00000247 8.58008706 0.02404714 1969643.03900000 1100.78999966 0.27230000 0.52285758 -1.00000000 0.00000000
5872026 0.30000000 0.00001071 0.00000130 6.33477877 0.01039712 2121135.42279999 1016.31346254 0.17210000 0.41701197 -1.00000000 0.00000000
5788140 0.31000000 0.00000750 0.00000084 5.16144147 0.00732127 2258067.66020001 1080.49064602 0.12330000 0.35029899 -1.00000000 0.00000000
5704253 0.32000000 0.00000536 0.00000054 4.32280577 0.00417049 2388493.15760000 957.48612686 0.08180000 0.28725774 -1.00000000 0.00000000
5620367 0.33000000 0.00000427 0.00000041 3.80500589 0.00366355 2498845.55090000 1071.52604355 0.05830000 0.24146830 -1.00000000 0.00000000
5536481 0.34000000 0.00000304 0.00000026 3.30521493 0.00290654 2633159.54660001 1101.48570990 0.03800000 0.19483274 -1.00000000 0.00000000
5452595 0.35000000 0.00000267 0.00000022 3.01831019 0.00210789 2718430.99930000 1013.50322209 0.02720000 0.16571936 -1.00000000 0.00000000
5368709 0.36000000 0.00000231 0.00000019 2.74089331 0.00181760 2821747.72100000 1021.79482903 0.01680000 0.12930364 -1.00000000 0.00000000
5284823 0.37000000 0.00000198 0.00000016 2.49214495 0.00145704 2924722.98600000 956.04855906 0.01070000 0.10289105 -1.00000000 0.00000000
5200937 0.38000000 0.00000169 0.00000014 2.29508985 0.00131637 3009135.62680000 956.99364418 0.00570000 0.07528663 -1.00000000 0.00000000
5117051 0.39000000 0.00000139 0.00000011 2.11805964 0.00105047 3094911.02980000 979.91785095 0.00210000 0.04577990 -1.00000000 0.00000000
5033165 0.40000000 0.00000109 0.00000008 1.97001340 0.00094150 3184141.64589999 986.99426689 0.00040000 0.01999700 -1.00000000 0.00000000
4949279 0.41000000 0.00000073 0.00000004 1.83346653 0.00083078 3274717.40300000 996.94865818 0.00000000 0.00000000 -1.00000000 0.00000000
4865393 0.42000000 0.00000073 0.00000004 1.72852933 0.00069080 3358673.82920000 961.90117206 0.00000000 0.00000000 -1.00000000 0.00000000
4781507 0.43000000 0.00000073 0.00000003 1.65036090 0.00046079 3411935.94060000 754.06361831 0.00000000 0.00000000 -1.00000000 0.00000000
4697620 0.44000000 0.00000072 0.00000003 1.64018198 0.00045848 3366630.39560000 744.91838750 0.00000000 0.00000000 -1.00000000 0.00000000
4613734 0.45000000 0.00000072 0.00000003 1.63006105 0.00045782 3320813.84449999 736.62978440 0.00000000 0.00000000 -1.00000000 0.00000000
4529848 0.46000000 0.00000072 0.00000003 1.62000514 0.00045787 3274478.55560001 728.95742578 0.00000000 0.00000000 -1.00000000 0.00000000
4445962 0.47000000 0.00000072 0.00000003 1.61000476 0.00045783 3227635.91200000 721.42972031 0.00000000 0.00000000 -1.00000000 0.00000000
4362076 0.48000000 0.00000071 0.00000004 1.60006047 0.00045582 3180285.55500000 710.65621872 0.00000000 0.00000000 -1.00000000 0.00000000
