# Node Removal Percolation Results (Averaged)
# N=8388608 Strategy=ci
# M_graphs=10000 M_realizations=1 Total_runs=10000
# Columns:
#(1) nodes_remaining (2) frac_removed
#(3) gc_mean (4) gc_std
#(5) small_mean (6) small_std
#(7) comp_mean (8) comp_std
#(9) cycles_mean (10) cycles_std
#(11) lambda1_mean (12) lambda1_std
8388608 0.00000000 0.97396788 0.00004963 1.09185205 0.00124389 169010.28440000 389.68298320 8148546.18149998 450.70096105 -1.00000000 0.00000000
8304722 0.01000000 0.96170517 0.00005275 1.10274220 0.00126548 186308.91760000 410.97967473 7488149.70169999 575.47438066 -1.00000000 0.00000000
8220836 0.02000000 0.94936510 0.00005558 1.11425531 0.00130074 204017.38270000 429.67379138 6899766.24010000 757.31539435 -1.00000000 0.00000000
8136950 0.03000000 0.93696186 0.00005816 1.12630892 0.00133170 222013.79020000 446.52611250 6376470.51990002 770.62785749 -1.00000000 0.00000000
8053064 0.04000000 0.92430190 0.00006060 1.13997059 0.00138159 241706.02600000 462.33387004 5868293.34479996 788.01684155 -1.00000000 0.00000000
7969178 0.05000000 0.91150007 0.00006403 1.15472853 0.00143795 262191.41690000 485.39216274 5402934.60930000 1010.19163270 -1.00000000 0.00000000
7885292 0.06000000 0.89866101 0.00006682 1.17006799 0.00149463 282681.42120000 501.03220327 4994205.10309999 1018.34086301 -1.00000000 0.00000000
7801405 0.07000000 0.88553666 0.00006951 1.18740895 0.00156255 304918.35110000 515.85132828 4597501.86890001 1025.03844625 -1.00000000 0.00000000
7717519 0.08000000 0.87208917 0.00007276 1.20710836 0.00162815 329079.58690000 533.90197975 4212998.98220001 1025.59649351 -1.00000000 0.00000000
7633633 0.09000000 0.85827185 0.00007618 1.22964361 0.00171421 355372.44910000 550.45879092 3840903.26510000 1033.90295345 -1.00000000 0.00000000
7549747 0.10000000 0.84403171 0.00007975 1.25558136 0.00179918 384017.34900000 568.40132829 3481436.59990000 1037.91594687 -1.00000000 0.00000000
7465861 0.11000000 0.82961349 0.00008459 1.28352490 0.00190059 413254.52910000 594.54748542 3161078.94000001 1204.13976899 -1.00000000 0.00000000
7381975 0.12000000 0.81515577 0.00008855 1.31253869 0.00199946 442147.27670000 610.02222718 2885726.85550000 1187.67694786 -1.00000000 0.00000000
7298089 0.13000000 0.80023399 0.00009319 1.34565761 0.00212288 473342.88640000 629.82117062 2620220.65490000 1178.54581855 -1.00000000 0.00000000
7214203 0.14000000 0.78478307 0.00009760 1.38359599 0.00225457 507062.03020000 649.58073725 2364791.78420000 1168.47646615 -1.00000000 0.00000000
7130317 0.15000000 0.76872342 0.00010313 1.42734473 0.00245889 543547.13350000 669.20053244 2119680.85470000 1157.71835555 -1.00000000 0.00000000
7046431 0.16000000 0.75195868 0.00010818 1.47814241 0.00267297 583077.88130000 685.16818312 1885169.00540001 1142.71702507 -1.00000000 0.00000000
6962545 0.17000000 0.73437204 0.00011559 1.53761434 0.00294037 625964.61770000 706.99835050 1661565.88150000 1125.80577256 -1.00000000 0.00000000
6878659 0.18000000 0.71581968 0.00012315 1.60781329 0.00323254 672561.66360000 727.01508962 1449219.52680000 1101.99748109 -1.00000000 0.00000000
6794772 0.19000000 0.69612231 0.00013300 1.69156845 0.00363018 723263.05420000 753.16585567 1248524.17239999 1076.91354730 -1.00000000 0.00000000
6710886 0.20000000 0.67505476 0.00014374 1.79275688 0.00411819 778516.42140000 774.26536414 1059933.08370000 1045.41317189 -1.00000000 0.00000000
6627000 0.21000000 0.65236292 0.00016270 1.91635856 0.00479973 838675.15660000 829.42406398 884503.46500000 1048.36264575 -1.00000000 0.00000000
6543114 0.22000000 0.63091888 0.00017671 2.02711089 0.00539595 891379.79140000 859.65794736 760016.29780000 1013.85541188 -1.00000000 0.00000000
6459228 0.23000000 0.60815336 0.00019140 2.15702327 0.00612029 947639.60540000 882.01811778 644346.83860000 969.17029456 -1.00000000 0.00000000
6375342 0.24000000 0.58386310 0.00020865 2.31094811 0.00696317 1007676.07800000 906.90282037 537696.18620000 920.60464632 -1.00000000 0.00000000
6291456 0.25000000 0.55780191 0.00023012 2.49558300 0.00816092 1071721.11550000 938.98458984 440290.68220000 866.04813789 -1.00000000 0.00000000
6207570 0.26000000 0.52967072 0.00025600 2.72089287 0.00983845 1139988.18010000 966.62034199 352352.40720000 811.02648291 -1.00000000 0.00000000
6123684 0.27000000 0.49910159 0.00028562 3.00057730 0.01193552 1212702.26360000 999.01737807 274100.25160000 747.24868093 -1.00000000 0.00000000
6039798 0.28000000 0.46563617 0.00032329 3.35638094 0.01504473 1290048.81090001 1033.20730682 205728.68990000 678.51771058 -1.00000000 0.00000000
5955912 0.29000000 0.42869017 0.00037437 3.82292772 0.01983020 1372191.18980000 1063.86059186 147394.27130000 601.22734629 -1.00000000 0.00000000
5872026 0.30000000 0.38752277 0.00043854 4.45851140 0.02760731 1459219.27080000 1101.87332173 99189.88110000 520.13939830 -1.00000000 0.00000000
5788140 0.31000000 0.34115021 0.00052586 5.37403295 0.04094145 1551120.67210000 1143.30108970 61099.19700000 428.86401950 -1.00000000 0.00000000
5704253 0.32000000 0.28826969 0.00065868 6.79820941 0.06847025 1647703.25600000 1184.74307015 32933.80890000 331.18617122 -1.00000000 0.00000000
5620367 0.33000000 0.22708615 0.00086323 9.30840737 0.13944171 1748478.16960000 1226.60406342 14200.06510000 226.64340181 -1.00000000 0.00000000
5536481 0.34000000 0.15503652 0.00121578 14.87132961 0.40843709 1852473.89450000 1254.76882877 3926.30390000 126.45377575 -1.00000000 0.00000000
5452595 0.35000000 0.06830239 0.00219165 37.52517552 3.78375828 1957856.36540000 1272.64545712 289.96640000 36.28377492 -1.00000000 0.00000000
5368709 0.36000000 0.00079207 0.00031581 64.24998938 6.32398686 2061348.28830000 1268.17841845 1.32900000 1.15537548 -1.00000000 0.00000000
5284823 0.37000000 0.00015341 0.00003712 20.66482185 0.48638620 2146071.87280001 1267.78476953 0.73170000 0.85544625 -1.00000000 0.00000000
5200937 0.38000000 0.00008267 0.00001717 13.75841725 0.18550225 2204673.61369999 1249.25710629 0.54930000 0.73988124 -1.00000000 0.00000000
