# Statistical Analysis Results
# Input file: NR_EBE_NR_ER_N32768_c4.00_ci_L3_Mg10000_Mr1.dat
# Number of runs: 10000
# Number of columns: 24
#
# Standard error of std dev uses exact formula: SE(σ) = σ * sqrt[(κ + 2) / (4M)]
#
# Column format:
# (1) Column_ID (2) Mean (3) Error_Mean (4) Std_Dev (5) Error_Std_Dev
#
  1   5000.50000000     28.86895680   2886.89567991     12.91058997
  2      0.24132642      0.00001609      0.00160860      0.00001198
  3      0.05374308      0.00021293      0.02129257      0.00018233
  4   5942.43640000     20.77627964   2077.62796409     14.26199430
  5     82.99113626      0.36796540     36.79653956      0.56696939
  6   4252.04180000      1.26968001    126.96800124      0.94118350
  7      6.90890000      0.05029526      5.02952586      0.11595857
  8      0.24189824      0.00001800      0.00180026      0.00001361
  9   3658.24760000     21.67019928   2167.01992770     21.84119364
 10    209.60988306      1.23166456    123.16645580      1.64451222
 11   4299.51580000      1.43653117    143.65311682      0.95380050
 12      6.23510000      0.05933460      5.93346009      0.20937580
 13      0.24153545      0.00001540      0.00153997      0.00001089
 14   3562.89340000     17.09463438   1709.46343750     15.11801207
 15    249.27404285      1.40877500    140.87750020      1.86703001
 16   4267.93650000      1.23444884    123.44488378      0.86590289
 17      6.16120000      0.04083562      4.08356243      0.07613167
 18      0.24107904      0.00001637      0.00163669      0.00001353
 19   6401.51280000     22.06513917   2206.51391679     16.60994574
 20     77.71271873      0.33968086     33.96808631      0.46753930
 21   4233.39000000      1.26123197    126.12319694      1.00140622
 22      7.99360000      0.07229508      7.22950798      0.23551997
 23      0.23276477      0.00000820      0.00082036      0.00000572
 24      0.25330623      0.00002115      0.00211463      0.00001676
#
# Summary:
# Successfully processed 10000 runs with 24 columns each
