# Event-Based Ensemble (EBE) Results
# N=4096 Strategy=ci
# M_graphs=10000 M_realizations=1 Total_runs=10000
# Columns:
#(1) run
#(2) p+ (3) dP(p+) (4) P(p+) (5) s(p+) (6) nc(p+) (7) nl(p+)
#(8) q+ (9) P(q+) (10) s(q+) (11) nc(q+) (12) nl(q+)
#(13) q0 (14) P(q0) (15) s(q0) (16) nc(q0) (17) nl(q0)
#(18) q- (19) P(q-) (20) s(q-) (21) nc(q-) (22) nl(q-)
#(23) p2 (24) p1
8 0.23852539 0.10913086 954 42.29884527 503 5 0.24047852 460 103.47831007 525 5 0.23876953 507 109.23515894 505 5 0.23852539 954 42.29884527 503 5 0.22802734 0.26513672
1 0.24194336 0.08251953 1005 24.88190476 573 3 0.24438477 343 56.17441860 592 2 0.24243164 524 62.86428848 577 3 0.24194336 1005 24.88190476 573 3 0.22949219 0.26269531
3 0.24096680 0.16137695 1423 24.26927639 541 5 0.24291992 733 187.52787162 563 3 0.24145508 762 200.35266525 547 5 0.24096680 1423 24.26927639 541 5 0.23559570 0.26538086
2 0.24902344 0.09692383 907 19.46011987 590 4 0.24975586 510 58.75185330 596 4 0.24926758 510 73.71033138 592 4 0.24902344 907 19.46011987 590 4 0.23364258 0.26684570
14 0.24218750 0.03564453 1255 24.96214170 525 7 0.24316406 1080 31.45049505 537 7 0.24853516 402 35.40134529 582 3 0.23510742 2033 7.15818182 475 27 0.23486328 0.26196289
5 0.24414062 0.12329102 1104 19.94477912 566 6 0.24584961 451 83.04624716 578 4 0.24438477 599 110.30288462 568 6 0.24414062 1104 19.94477912 566 6 0.23242188 0.26489258
9 0.24365234 0.06176758 1032 26.69603098 530 7 0.24560547 299 77.10892153 544 5 0.24487305 299 78.47315676 539 6 0.24365234 1032 26.69603098 530 7 0.23266602 0.27172852
11 0.23632812 0.06396484 1718 19.36170213 500 11 0.23852539 1249 54.24491979 514 7 0.24462891 249 65.44569420 571 3 0.23632812 1718 19.36170213 500 11 0.23168945 0.26293945
4 0.24682617 0.12377930 1201 17.98938429 573 2 0.24414062 1441 33.03625378 548 3 0.24707031 694 79.79497908 575 2 0.24682617 1201 17.98938429 573 2 0.23193359 0.26416016
20 0.23999023 0.08032227 1451 26.25150421 509 9 0.24316406 998 65.72216936 541 7 0.24023438 1122 75.00703518 511 8 0.23999023 1451 26.25150421 509 9 0.23193359 0.26489258
18 0.24536133 0.11596680 1413 13.29678188 537 6 0.24560547 938 79.50743494 539 6 0.24560547 938 79.50743494 539 6 0.24536133 1413 13.29678188 537 6 0.23217773 0.26220703
7 0.24291992 0.05908203 1330 22.14737436 547 9 0.24047852 1597 27.86525760 519 11 0.24511719 812 36.55175439 564 5 0.23999023 1807 9.32771822 516 13 0.23510742 0.26220703
10 0.23706055 0.05419922 1891 15.93517018 476 12 0.23193359 2035 37.36723672 442 30 0.23803711 1288 71.22367703 483 11 0.22924805 2347 6.59506173 422 41 0.23168945 0.26513672
13 0.24218750 0.17211914 1471 15.59032456 549 3 0.24243164 766 135.93025246 551 3 0.24243164 766 135.93025246 551 3 0.24218750 1471 15.59032456 549 3 0.23413086 0.26879883
21 0.24511719 0.12988281 1119 24.02078054 557 5 0.24560547 587 126.22253296 561 5 0.24536133 587 128.60143770 559 5 0.24511719 1119 24.02078054 557 5 0.23242188 0.27124023
16 0.24316406 0.11254883 1173 16.80280228 543 3 0.24487305 692 83.01416077 557 3 0.24340820 712 100.68328446 545 3 0.24316406 1173 16.80280228 543 3 0.23217773 0.26562500
15 0.24707031 0.05346680 525 28.42790152 612 1 0.24902344 206 37.96585366 631 1 0.24731445 306 41.52934822 614 1 0.24218750 1066 22.01570167 577 6 0.22924805 0.26367188
27 0.24096680 0.11035156 1111 34.63263263 507 6 0.24438477 418 81.85319387 542 5 0.24121094 659 108.77133524 509 6 0.24096680 1111 34.63263263 507 6 0.23388672 0.26220703
6 0.24804688 0.05371094 1272 17.50221239 552 6 0.24829102 1052 38.42377898 554 6 0.24829102 1052 38.42377898 554 6 0.24804688 1272 17.50221239 552 6 0.23413086 0.26733398
32 0.23754883 0.15893555 1337 25.80627100 533 7 0.23901367 658 162.21594144 550 7 0.23779297 686 189.17898194 537 7 0.23754883 1337 25.80627100 533 7 0.22973633 0.26660156
31 0.24047852 0.11645508 1386 21.14492754 549 2 0.24243164 490 109.70187524 570 2 0.24072266 909 117.36892322 552 2 0.24047852 1386 21.14492754 549 2 0.23339844 0.26513672
25 0.24218750 0.09667969 1076 22.37968442 527 3 0.24243164 680 73.64713165 530 3 0.24243164 680 73.64713165 530 3 0.24218750 1076 22.37968442 527 3 0.23413086 0.26147461
22 0.24926758 0.07128906 1002 30.84273999 568 6 0.25048828 633 60.58309397 576 4 0.24951172 710 62.86717428 569 5 0.24926758 1002 30.84273999 568 6 0.24047852 0.26953125
24 0.24755859 0.05859375 478 31.32334869 591 4 0.24975586 236 40.69263306 610 2 0.24780273 238 47.79845234 593 4 0.24755859 478 31.32334869 591 4 0.23120117 0.26123047
26 0.25317383 0.05371094 513 26.30086410 611 0 0.24902344 1142 25.72905895 578 1 0.25341797 293 41.56347197 612 0 0.25317383 513 26.30086410 611 0 0.23657227 0.26855469
23 0.24365234 0.07153320 821 33.30127361 534 3 0.24829102 261 44.71185238 582 2 0.24389648 528 61.36590113 537 3 0.24365234 821 33.30127361 534 3 0.23413086 0.26586914
33 0.24243164 0.11987305 1181 17.32466181 598 4 0.24462891 453 72.68421053 614 2 0.24267578 690 113.34908789 599 3 0.24243164 1181 17.32466181 598 4 0.23071289 0.26904297
35 0.23876953 0.10839844 1424 35.57733176 481 8 0.23901367 980 120.03603182 482 7 0.23901367 980 120.03603182 482 7 0.23876953 1424 35.57733176 481 8 0.23461914 0.26074219
30 0.24267578 0.16040039 1489 26.47303162 496 3 0.24291992 832 206.74966946 499 3 0.24291992 832 206.74966946 499 3 0.24267578 1489 26.47303162 496 3 0.23535156 0.26757812
34 0.24316406 0.12377930 1247 23.29249865 562 2 0.24584961 546 87.96264255 584 2 0.24340820 740 107.50190759 564 2 0.24316406 1247 23.29249865 562 2 0.23242188 0.27832031
29 0.23901367 0.15405273 1366 21.84751571 506 6 0.23950195 695 178.09586777 510 6 0.23925781 735 180.65812684 508 6 0.23901367 1366 21.84751571 506 6 0.23022461 0.25463867
12 0.24072266 0.07006836 1087 25.96094909 530 5 0.24316406 699 51.96209913 559 4 0.24096680 800 57.67734950 533 5 0.24072266 1087 25.96094909 530 5 0.23266602 0.26293945
36 0.23608398 0.05322266 1306 34.67745474 503 7 0.23730469 1083 48.59235669 513 5 0.23632812 1088 53.03235294 505 7 0.23217773 1823 13.31770045 478 17 0.22973633 0.26245117
42 0.24682617 0.07763672 1032 14.62981003 559 3 0.24707031 714 55.07341772 560 2 0.24707031 714 55.07341772 560 2 0.24682617 1032 14.62981003 559 3 0.23120117 0.25903320
28 0.24169922 0.11694336 1552 20.36936937 492 7 0.24389648 836 119.19548872 510 5 0.24194336 1073 128.02066929 493 6 0.24169922 1552 20.36936937 492 7 0.23486328 0.26074219
38 0.24072266 0.07812500 1408 26.74970623 524 3 0.24414062 727 42.93499367 553 1 0.24096680 1088 54.69619000 527 3 0.24072266 1408 26.74970623 524 3 0.23437500 0.26367188
37 0.24487305 0.10620117 997 21.51908397 561 3 0.24536133 562 83.74733096 565 3 0.24511719 562 89.91383399 563 3 0.24487305 997 21.51908397 561 3 0.23120117 0.26416016
45 0.24682617 0.11181641 805 34.30614035 558 3 0.25170898 253 49.18990043 598 1 0.24707031 347 70.57179393 560 3 0.24682617 805 34.30614035 558 3 0.23437500 0.27587891
46 0.25317383 0.08618164 582 23.89624546 614 5 0.25488281 189 39.58260566 628 5 0.25341797 229 43.10463061 616 5 0.25317383 582 23.89624546 614 5 0.23461914 0.26684570
47 0.24316406 0.08496094 1110 25.80402010 541 4 0.24291992 1110 49.87292818 538 4 0.24584961 401 83.62053571 564 3 0.24169922 1491 13.26749226 524 5 0.23461914 0.26123047
50 0.24658203 0.14282227 1205 19.12014886 570 5 0.24707031 620 146.49431818 573 4 0.24682617 620 152.94969574 571 4 0.24658203 1205 19.12014886 570 5 0.23510742 0.26416016
41 0.24487305 0.05346680 1215 17.63578275 558 7 0.24609375 885 36.77848389 565 4 0.24853516 513 39.32202729 585 4 0.24487305 1215 17.63578275 558 7 0.23437500 0.27001953
40 0.24389648 0.16259766 1405 14.20685579 543 2 0.24438477 647 177.58741830 548 2 0.24414062 739 187.87314383 546 2 0.24389648 1405 14.20685579 543 2 0.23461914 0.26489258
39 0.24218750 0.11035156 1602 14.50998668 511 7 0.24731445 817 65.62224184 570 4 0.24243164 1150 113.92882744 514 6 0.24218750 1602 14.50998668 511 7 0.23510742 0.25952148
53 0.24316406 0.06005859 1190 15.95287958 559 4 0.23828125 1466 28.90326481 507 7 0.24658203 274 57.49502134 584 1 0.24316406 1190 15.95287958 559 4 0.22875977 0.27001953
43 0.24243164 0.05053711 1005 27.76358437 563 6 0.24755859 316 42.41287057 615 5 0.24291992 702 44.58232597 569 6 0.23828125 1728 11.01867816 533 13 0.23291016 0.25659180
44 0.24267578 0.06469727 1371 13.06470248 552 4 0.24438477 904 46.85486079 572 4 0.24829102 194 48.63812825 601 1 0.24267578 1371 13.06470248 552 4 0.23242188 0.26855469
48 0.23876953 0.07055664 1614 20.58909574 473 6 0.23901367 1325 60.46316964 475 6 0.23901367 1325 60.46316964 475 6 0.23876953 1614 20.58909574 473 6 0.23242188 0.26831055
51 0.24072266 0.10644531 936 34.48022079 574 4 0.24340820 434 75.35872420 595 1 0.24096680 500 101.25910310 575 2 0.24072266 936 34.48022079 574 4 0.22875977 0.25976562
54 0.24145508 0.08715820 981 20.83819379 572 2 0.24218750 624 54.38790323 578 2 0.24169922 624 64.52780016 574 2 0.24145508 981 20.83819379 572 2 0.22802734 0.25610352
127 0.24072266 0.07690430 1180 25.19481865 523 2 0.25146484 244 34.20411056 616 0 0.24169922 623 55.38340717 530 1 0.24072266 1180 25.19481865 523 2 0.23242188 0.26464844
49 0.24243164 0.07690430 1301 29.16426193 515 5 0.24707031 535 60.53236563 557 2 0.24462891 668 69.60428689 537 2 0.24243164 1301 29.16426193 515 5 0.23559570 0.26391602
122 0.24194336 0.16064453 1631 11.11668928 540 10 0.24218750 973 193.54809948 543 10 0.24218750 973 193.54809948 543 10 0.24194336 1631 11.11668928 540 10 0.23608398 0.26562500
121 0.24340820 0.12451172 1162 17.11977284 567 7 0.24487305 611 108.38678485 577 5 0.24365234 652 117.41700736 569 7 0.24340820 1162 17.11977284 567 7 0.23071289 0.26196289
125 0.24023438 0.14404297 1312 26.67444444 469 10 0.24169922 576 144.25928854 485 9 0.24047852 722 159.04520720 471 10 0.24023438 1312 26.67444444 469 10 0.23144531 0.26562500
57 0.24194336 0.11181641 1406 25.65450265 496 11 0.24389648 921 101.48437500 515 9 0.24218750 948 103.38404453 498 11 0.24194336 1406 25.65450265 496 11 0.23608398 0.27709961
118 0.23657227 0.08764648 1539 37.90050378 512 6 0.23754883 1147 88.07085020 519 5 0.23681641 1180 95.33299075 514 6 0.23657227 1539 37.90050378 512 6 0.23168945 0.25341797
119 0.25268555 0.09301758 786 24.60175824 588 2 0.25292969 405 72.14199623 590 2 0.25292969 405 72.14199623 590 2 0.25268555 786 24.60175824 588 2 0.23730469 0.27050781
117 0.24243164 0.07177734 1067 17.57072692 586 8 0.24267578 773 50.25719193 589 8 0.24267578 773 50.25719193 589 8 0.24243164 1067 17.57072692 586 8 0.22900391 0.26269531
55 0.24023438 0.08178711 1612 17.77733333 468 3 0.24121094 1199 72.30539550 479 2 0.24047852 1277 73.92366412 471 3 0.24023438 1612 17.77733333 468 3 0.23437500 0.25732422
126 0.24121094 0.14331055 1263 15.45203252 512 4 0.24169922 676 143.13580247 516 4 0.24145508 676 143.22295352 514 4 0.24121094 1263 15.45203252 512 4 0.22924805 0.26489258
124 0.23754883 0.05249023 1662 19.46269678 493 8 0.24316406 622 55.20903955 548 4 0.24267578 622 55.34758065 542 4 0.23754883 1662 19.46269678 493 8 0.23339844 0.26391602
67 0.24633789 0.07104492 657 25.69053498 570 3 0.23779297 1433 32.30846655 490 11 0.24658203 366 48.47647059 572 3 0.24633789 657 25.69053498 570 3 0.23120117 0.26757812
52 0.23754883 0.10205078 1390 25.11656088 520 2 0.23852539 934 83.76155606 532 2 0.23779297 972 96.96000000 523 2 0.23754883 1390 25.11656088 520 2 0.23266602 0.26318359
64 0.24145508 0.09814453 981 24.55597366 560 3 0.24609375 426 66.18407213 608 2 0.24169922 579 79.69885239 563 3 0.24145508 981 24.55597366 560 3 0.23217773 0.26318359
61 0.24438477 0.06079102 924 19.20912022 588 5 0.25024414 213 31.48355493 637 2 0.24560547 510 44.00775194 596 3 0.24438477 924 19.20912022 588 5 0.23022461 0.26098633
63 0.24633789 0.06591797 574 23.74810983 591 4 0.24755859 297 42.80610413 601 4 0.24658203 304 43.55571531 593 4 0.24633789 574 23.74810983 591 4 0.23046875 0.26586914
77 0.24145508 0.07128906 884 51.77372919 528 5 0.24267578 354 71.98762737 537 4 0.24218750 354 83.17236364 533 4 0.23828125 1554 19.54022989 499 12 0.23217773 0.26635742
59 0.23828125 0.05249023 829 31.81012658 564 3 0.23974609 200 57.81743308 576 3 0.23950195 200 59.01029160 574 3 0.23828125 829 31.81012658 564 3 0.22851562 0.26171875
68 0.23999023 0.09521484 1114 29.04002001 519 2 0.24096680 724 84.65534591 531 2 0.24023438 724 85.74539363 522 2 0.23999023 1114 29.04002001 519 2 0.22949219 0.26440430
128 0.23999023 0.10400391 1542 20.70082750 462 8 0.24121094 1088 98.22772277 473 7 0.24023438 1116 103.84368737 466 8 0.23999023 1542 20.70082750 462 8 0.23437500 0.25927734
75 0.24804688 0.10522461 831 32.33659404 569 2 0.24853516 400 86.78117999 573 2 0.24829102 400 86.93057111 571 2 0.24804688 831 32.33659404 569 2 0.23461914 0.27148438
65 0.23754883 0.12963867 1089 25.63716814 477 4 0.23779297 558 122.30577223 480 4 0.23779297 558 122.30577223 480 4 0.23754883 1089 25.63716814 477 4 0.22802734 0.25903320
71 0.24194336 0.06030273 900 27.66666667 528 4 0.24414062 424 41.34206587 543 2 0.24389648 424 42.30415264 541 2 0.24194336 900 27.66666667 528 4 0.23022461 0.25781250
72 0.23999023 0.09204102 1255 29.92572659 537 5 0.24438477 324 62.09635511 572 4 0.24096680 507 84.17448117 545 5 0.23999023 1255 29.92572659 537 5 0.22973633 0.25976562
123 0.24023438 0.10327148 1040 54.97297297 524 3 0.24267578 460 105.75775927 552 3 0.24047852 617 116.40176423 527 3 0.24023438 1040 54.97297297 524 3 0.23242188 0.25878906
