# Node Removal Percolation Results (Averaged)
# N=131072 Strategy=ci
# M_graphs=10000 M_realizations=1 Total_runs=10000
# Columns:
#(1) nodes_remaining (2) frac_removed
#(3) gc_mean (4) gc_std
#(5) small_mean (6) small_std
#(7) comp_mean (8) comp_std
#(9) cycles_mean (10) cycles_std
#(11) lambda1_mean (12) lambda1_std
131072 0.00000000 0.97441610 0.00039330 1.09056309 0.01004213 2587.23630000 48.56223730 127342.07830000 56.77004538 -1.00000000 0.00000000
129761 0.01000000 0.96291532 0.00040714 1.09945463 0.01043208 2764.80520000 49.90060581 116910.41980000 69.36294176 -1.00000000 0.00000000
128451 0.02000000 0.95134469 0.00042362 1.10923024 0.01066477 2949.63100000 51.58838605 107555.70900000 81.43322821 -1.00000000 0.00000000
127140 0.03000000 0.93960591 0.00044480 1.12002524 0.01099111 3151.59650000 53.77254538 98930.14770000 97.10447164 -1.00000000 0.00000000
125829 0.04000000 0.92786677 0.00046073 1.13165386 0.01141948 3350.77600000 55.27373104 90876.75320000 99.93009403 -1.00000000 0.00000000
124518 0.05000000 0.91574253 0.00047464 1.14588285 0.01188249 3592.60390000 56.44717560 83221.01960000 102.78625354 -1.00000000 0.00000000
123208 0.06000000 0.90339164 0.00048567 1.16175844 0.01243780 3856.20380000 57.13274438 76027.92650000 107.30125560 -1.00000000 0.00000000
121897 0.07000000 0.89142794 0.00052035 1.17785176 0.01312984 4069.70030000 60.70340987 69336.72730000 114.55094817 -1.00000000 0.00000000
120586 0.08000000 0.87856008 0.00053102 1.19933195 0.01393789 4380.62430000 61.03731240 62804.06220000 116.16234631 -1.00000000 0.00000000
119276 0.09000000 0.86563731 0.00057486 1.22359018 0.01473199 4689.88530000 65.31469165 56669.33450000 121.01563406 -1.00000000 0.00000000
117965 0.10000000 0.85204636 0.00061344 1.25295241 0.01585305 5063.26520000 68.32349434 50821.26300000 122.02701951 -1.00000000 0.00000000
116654 0.11000000 0.83892897 0.00062189 1.28370359 0.01699869 5372.71590000 68.16927381 45456.13450000 123.18839453 -1.00000000 0.00000000
115343 0.12000000 0.82444196 0.00067907 1.32541865 0.01865946 5814.88500000 73.10651155 40196.86120000 122.79187155 -1.00000000 0.00000000
114033 0.13000000 0.80972711 0.00070402 1.37530340 0.02068885 6256.77350000 73.64289868 35248.10690000 122.24145929 -1.00000000 0.00000000
112722 0.14000000 0.79415251 0.00075376 1.43773008 0.02314875 6759.15760000 76.26019095 30553.15650000 122.00116818 -1.00000000 0.00000000
111411 0.15000000 0.77773368 0.00082684 1.51524949 0.02645133 7311.54320000 80.16245340 26173.53440000 118.17166272 -1.00000000 0.00000000
110100 0.16000000 0.76057696 0.00090615 1.61236964 0.03082006 7887.98040000 83.92591359 22162.17000000 115.01172405 -1.00000000 0.00000000
