# Event-Based Ensemble (EBE) Results
# N=65536 Strategy=ci
# M_graphs=10000 M_realizations=1 Total_runs=10000
# Columns:
#(1) run
#(2) p+ (3) dP(p+) (4) P(p+) (5) s(p+) (6) nc(p+) (7) nl(p+)
#(8) q+ (9) P(q+) (10) s(q+) (11) nc(q+) (12) nl(q+)
#(13) q0 (14) P(q0) (15) s(q0) (16) nc(q0) (17) nl(q0)
#(18) q- (19) P(q-) (20) s(q-) (21) nc(q-) (22) nl(q-)
#(23) p2 (24) p1
8 0.35978699 0.01165771 3675 27.00961287 15747 3 0.36370850 1864 34.26317903 16080 3 0.36061096 2365 44.67059538 15806 3 0.34922791 8183 18.86241513 14886 15 0.27424622 0.38464355
29 0.35421753 0.01533508 3953 55.73522896 15490 6 0.35485840 2911 78.83895959 15544 6 0.35423279 2948 79.86475504 15492 6 0.35421753 3953 55.73522896 15490 6 0.27359009 0.38508606
3 0.34944153 0.02386475 7758 25.63038679 14868 7 0.34986877 6085 89.03061169 14895 7 0.34945679 6194 90.12639956 14872 7 0.34944153 7758 25.63038679 14868 7 0.27471924 0.36695862
22 0.35768127 0.01318359 3750 39.28254010 15433 2 0.36537170 805 41.14259795 16059 1 0.35769653 2886 57.32539278 15435 2 0.35768127 3750 39.28254010 15433 2 0.27473450 0.39973450
5 0.35119629 0.02136230 4664 49.99582629 15171 3 0.35137939 3264 97.28289675 15178 2 0.35121155 3264 97.36499809 15173 3 0.35119629 4664 49.99582629 15171 3 0.27362061 0.36941528
9 0.35891724 0.02445984 3322 23.31148558 15661 5 0.36126709 1237 49.69586195 15847 5 0.35894775 1719 86.07835108 15663 5 0.35891724 3322 23.31148558 15661 5 0.27558899 0.37272644
18 0.35884094 0.01272583 4107 17.63884786 15672 2 0.35107422 7316 22.57809838 15029 10 0.36146545 1304 44.57062872 15888 1 0.35884094 4107 17.63884786 15672 2 0.27459717 0.37716675
6 0.35902405 0.01972961 2779 27.58544917 15719 0 0.35864258 2797 37.07758379 15692 0 0.35903931 1486 50.52759131 15723 0 0.35902405 2779 27.58544917 15719 0 0.27429199 0.38821411
10 0.35354614 0.02946472 4162 43.61286776 15214 3 0.35664368 1887 96.78955209 15471 2 0.35356140 2231 134.32715403 15215 3 0.35354614 4162 43.61286776 15214 3 0.27339172 0.38526917
11 0.35951233 0.01853943 2634 37.85096973 15566 2 0.36416626 1098 51.20536330 15933 2 0.35958862 1419 72.34901729 15571 2 0.35951233 2634 37.85096973 15566 2 0.27537537 0.38842773
89 0.35350037 0.02262878 5417 37.63655553 15345 5 0.35412598 3915 83.00671648 15393 5 0.35353088 3934 92.11227331 15348 5 0.35350037 5417 37.63655553 15345 5 0.27383423 0.39093018
20 0.35636902 0.02113342 2986 28.78793213 15448 2 0.35807800 1518 65.63312865 15576 1 0.35638428 1601 74.94105325 15450 2 0.35636902 2986 28.78793213 15448 2 0.27511597 0.38981628
1 0.35009766 0.01477051 6642 18.51838665 14998 4 0.35351562 3081 58.53073536 15252 2 0.35293579 3114 63.70497811 15219 2 0.35009766 6642 18.51838665 14998 4 0.27273560 0.37680054
113 0.35700989 0.01718140 3222 29.73546265 15584 1 0.36062622 1641 42.14810859 15854 1 0.35708618 2096 50.35266497 15589 1 0.35700989 3222 29.73546265 15584 1 0.27398682 0.38290405
46 0.35467529 0.02323914 4204 27.01942869 15369 3 0.35481262 2663 78.49308430 15385 1 0.35469055 2681 82.42539763 15371 1 0.35467529 4204 27.01942869 15369 3 0.27432251 0.37628174
35 0.35372925 0.03155518 6675 15.36015583 15077 4 0.35395813 4601 127.35884255 15093 4 0.35374451 4607 127.70953214 15078 4 0.35372925 6675 15.36015583 15077 4 0.27584839 0.38784790
96 0.35061646 0.02726746 4715 45.53167032 15015 3 0.35107422 2914 115.61018832 15058 3 0.35063171 2928 123.79098640 15018 3 0.35061646 4715 45.53167032 15015 3 0.27397156 0.36927795
7 0.36105347 0.01176453 2338 24.89402064 15725 0 0.35914612 3282 26.08934060 15585 0 0.36137390 1121 35.69537464 15741 0 0.34474182 10498 12.28426568 14361 28 0.27604675 0.37455750
55 0.36657715 0.01242065 1743 26.69282607 16117 1 0.36787415 675 35.09074401 16236 1 0.36181641 2260 43.09099181 15755 1 0.36657715 1743 26.69282607 16117 1 0.27479553 0.38194275
61 0.35298157 0.02328491 4915 57.68752668 15255 4 0.35327148 3283 110.60722232 15287 3 0.35299683 3389 115.04408787 15256 3 0.35298157 4915 57.68752668 15255 4 0.27505493 0.37471008
98 0.35205078 0.02153015 5428 23.79490226 15108 5 0.35269165 3096 86.35137059 15158 5 0.35232544 3144 88.99379166 15132 5 0.35205078 5428 23.79490226 15108 5 0.27499390 0.39405823
88 0.35351562 0.01625061 5543 23.46968092 15294 8 0.35989380 1083 51.41603250 15847 1 0.35919189 1346 54.18327183 15776 1 0.35916138 2386 33.34434010 15773 1 0.27519226 0.37950134
67 0.35467529 0.01852417 2971 23.65283182 15393 4 0.35545349 1460 49.62828278 15454 4 0.35507202 1499 59.61682243 15421 4 0.35467529 2971 23.65283182 15393 4 0.27317810 0.37364197
15 0.34994507 0.01214600 6541 18.15970162 14895 5 0.35144043 5179 34.72024113 15023 3 0.34996033 5745 34.87339918 14897 4 0.34994507 6541 18.15970162 14895 5 0.27458191 0.38903809
111 0.34858704 0.02560425 4610 46.75184475 14922 6 0.34942627 2714 111.70432343 14980 6 0.34861755 2932 114.26478356 14923 6 0.34858704 4610 46.75184475 14922 6 0.27214050 0.36383057
13 0.35578918 0.02153015 6202 12.84324069 15348 10 0.36047363 1636 65.85743371 15735 5 0.35958862 1794 81.89421545 15666 5 0.35578918 6202 12.84324069 15348 10 0.27557373 0.38140869
21 0.35043335 0.02243042 6948 26.20200999 14888 10 0.35348511 3321 81.85692335 15161 6 0.35218811 3521 92.07556377 15033 7 0.35043335 6948 26.20200999 14888 10 0.27416992 0.38418579
94 0.35249329 0.02853394 5984 26.36539464 14865 0 0.35462952 1991 130.58321755 15063 0 0.35417175 2078 131.37642557 15029 0 0.35249329 5984 26.36539464 14865 0 0.27528381 0.37066650
71 0.35536194 0.03735352 5126 15.99313057 15365 8 0.35867310 2402 109.86590290 15644 5 0.35542297 2678 165.10767092 15371 8 0.35536194 5126 15.99313057 15365 8 0.27493286 0.38220215
66 0.35160828 0.03308105 5585 34.22109028 15286 5 0.35391235 2014 139.54716326 15468 4 0.35295105 2019 155.67647204 15395 5 0.35160828 5585 34.22109028 15286 5 0.27287292 0.37779236
110 0.35110474 0.02867126 4809 45.86682398 15179 1 0.35353088 2501 100.64907440 15401 1 0.35112000 2930 132.57580503 15181 1 0.35110474 4809 45.86682398 15179 1 0.27380371 0.37091064
106 0.35804749 0.01828003 2696 26.59720635 15650 1 0.35891724 1344 58.43452176 15715 1 0.35812378 1498 60.95528495 15655 1 0.35804749 2696 26.59720635 15650 1 0.27548218 0.37458801
4 0.34957886 0.00622559 7161 19.44223883 14983 12 0.34518433 9380 18.10622055 14650 30 0.35156250 5242 26.06173834 15158 9 0.34957886 7161 19.44223883 14983 12 0.27386475 0.37385559
116 0.35464478 0.03330994 5083 18.97382494 15338 6 0.35649109 1672 102.01024666 15513 5 0.35507202 1932 112.48252095 15383 5 0.35464478 5083 18.97382494 15338 6 0.27394104 0.37310791
115 0.35810852 0.01084900 2990 25.73137651 15518 7 0.35824585 2173 37.24721073 15533 7 0.35816956 2175 37.46319695 15528 7 0.35810852 2990 25.73137651 15518 7 0.27455139 0.37738037
128 0.35636902 0.01803589 2896 38.89670358 15370 3 0.35842896 1317 65.71477326 15544 2 0.35641479 1714 71.99925860 15372 3 0.35636902 2896 38.89670358 15370 3 0.27818298 0.37948608
16 0.35450745 0.03314209 4901 25.61215978 15302 4 0.35884094 1685 98.70362473 15645 3 0.35453796 2729 141.24274740 15305 4 0.35450745 4901 25.61215978 15302 4 0.27421570 0.37763977
125 0.35731506 0.02053833 3075 42.16571048 15446 3 0.35299683 6198 42.09717158 15088 4 0.35734558 1729 63.29068040 15449 3 0.35504150 5230 29.51865651 15243 3 0.27494812 0.37640381
76 0.35447693 0.01879883 3447 38.05239590 15321 0 0.35705566 2121 54.89059103 15528 0 0.35449219 2215 74.07470877 15323 0 0.35447693 3447 38.05239590 15321 0 0.27479553 0.38087463
101 0.35333252 0.01551819 4797 24.61988133 15235 6 0.35426331 3596 46.92877618 15332 3 0.35334778 3780 49.72872354 15238 6 0.35333252 4797 24.61988133 15235 6 0.27345276 0.38636780
25 0.36470032 0.01019287 2728 17.42234045 16045 3 0.34243774 11120 19.61306061 14264 55 0.35261536 6626 29.18535795 15067 7 0.36470032 2728 17.42234045 16045 3 0.27539062 0.38781738
108 0.35255432 0.03152466 4776 22.00544416 15272 1 0.35485840 2212 97.31726066 15478 1 0.35256958 2710 128.21852971 15273 1 0.35255432 4776 22.00544416 15272 1 0.27346802 0.36692810
