# Event-Based Ensemble (EBE) Results
# N=16777216 Strategy=ci
# M_graphs=10000 M_realizations=1 Total_runs=10000
# Columns:
#(1) run
#(2) p+ (3) dP(p+) (4) P(p+) (5) s(p+) (6) nc(p+) (7) nl(p+)
#(8) q+ (9) P(q+) (10) s(q+) (11) nc(q+) (12) nl(q+)
#(13) q0 (14) P(q0) (15) s(q0) (16) nc(q0) (17) nl(q0)
#(18) q- (19) P(q-) (20) s(q-) (21) nc(q-) (22) nl(q-)
#(23) p2 (24) p1
11 0.26869142 0.00216514 165137 269.38618792 3040838 3 0.26900774 75310 330.74926820 3056764 2 0.26817232 304082 410.37308168 3014719 11 0.26869142 165137 269.38618792 3040838 3 0.23921800 0.27275026
105 0.26825422 0.00376028 252264 240.48132766 3018223 6 0.26835048 164408 558.55206821 3023069 3 0.26825428 189177 568.17703898 3018226 6 0.26825422 252264 240.48132766 3018223 6 0.23920023 0.27224785
111 0.26804554 0.00216872 165289 446.89073609 3005458 3 0.26826692 85653 479.40287591 3016589 2 0.26804560 128904 554.48377636 3005461 3 0.26804554 165289 446.89073609 3005458 3 0.23924011 0.27271998
75 0.26835942 0.00432295 278049 325.21294336 3022628 6 0.26836169 205518 751.98235628 3022742 6 0.26835948 205522 752.05309714 3022631 6 0.26835942 278049 325.21294336 3022628 6 0.23926342 0.27306718
25 0.26762760 0.00237882 496842 243.91249166 2988476 13 0.26844269 41690 435.36195100 3029488 0 0.26833403 62740 499.64594060 3024018 1 0.26833397 100098 390.12354232 3024015 1 0.23913449 0.27241248
85 0.26846719 0.00466764 194227 245.14456418 3029404 3 0.26860046 101245 595.64436777 3036109 2 0.26846749 115917 747.77793650 3029419 3 0.26846719 194227 245.14456418 3029404 3 0.23915309 0.27226388
38 0.26813489 0.00650829 283580 348.58627000 3010407 7 0.26818526 168394 1284.84284978 3012942 7 0.26813507 174389 1326.35178859 3010416 7 0.26813489 283580 348.58627000 3010407 7 0.23916209 0.27181292
36 0.26828653 0.00362515 131546 396.24041388 3019185 2 0.26837140 61878 619.54575027 3023457 2 0.26828659 70726 697.16538974 3019188 2 0.26828653 131546 396.24041388 3019185 2 0.23916024 0.27189946
80 0.26770544 0.00276405 518007 207.17033654 2988999 13 0.26787186 358006 406.86342818 2997371 11 0.26777112 390752 489.31926709 2992302 12 0.26770544 518007 207.17033654 2988999 13 0.23916852 0.27188271
18 0.26808566 0.00841963 323717 317.10585953 3007349 4 0.26817101 134651 1729.10771677 3011640 3 0.26808602 182459 1962.55813085 3007367 4 0.26808566 323717 317.10585953 3007349 4 0.23917496 0.27216822
3 0.26766884 0.01340723 460864 224.29100544 2991620 8 0.26776624 221138 3862.65075873 2996520 8 0.26766902 235928 4417.98503379 2991629 8 0.26766884 460864 224.29100544 2991620 8 0.23915225 0.27164012
21 0.26808286 0.00191230 364245 229.53896578 3008365 10 0.26874840 90420 352.13319356 3041851 2 0.26860011 112479 399.42559043 3034391 2 0.26808286 364245 229.53896578 3008365 10 0.23921353 0.27231860
