# Node Removal Percolation Results (Averaged)
# N=16777216 Strategy=ci
# M_graphs=10000 M_realizations=1 Total_runs=10000
# Columns:
#(1) nodes_remaining (2) frac_removed
#(3) gc_mean (4) gc_std
#(5) small_mean (6) small_std
#(7) comp_mean (8) comp_std
#(9) cycles_mean (10) cycles_std
#(11) lambda1_mean (12) lambda1_std
16777216 0.00000000 0.97441886 0.00003486 1.08973351 0.00087046 331081.41200000 547.34640683 16302049.03529997 669.08148297 -1.00000000 0.00000000
16609444 0.01000000 0.96290134 0.00003650 1.09700246 0.00089448 354372.60560000 569.81969911 14967296.54510001 856.65171370 -1.00000000 0.00000000
16441672 0.02000000 0.95130643 0.00003745 1.10474487 0.00090980 378688.65350000 581.97186544 13769574.09539999 926.48289609 -1.00000000 0.00000000
16273900 0.03000000 0.93958603 0.00003847 1.11320977 0.00093088 404731.76010000 595.77250930 12664781.74190002 1045.62969001 -1.00000000 0.00000000
16106127 0.04000000 0.92775374 0.00003864 1.12238420 0.00095213 432254.83750000 595.36808011 11627739.25149999 1102.02906725 -1.00000000 0.00000000
15938355 0.05000000 0.91572130 0.00004145 1.13283194 0.00097821 462513.66690000 635.62651097 10647272.13369998 1184.98542576 -1.00000000 0.00000000
15770583 0.06000000 0.90357745 0.00004214 1.14408592 0.00100864 494132.80350000 641.76108437 9727541.33789998 1245.90751161 -1.00000000 0.00000000
15602811 0.07000000 0.89128859 0.00004541 1.15641148 0.00104627 527552.89090000 684.45941769 8852996.18480000 1294.23166149 -1.00000000 0.00000000
15435039 0.08000000 0.87880949 0.00004697 1.17032218 0.00108756 563326.24010000 700.63368561 8017454.82120002 1316.88073641 -1.00000000 0.00000000
15267267 0.09000000 0.86590767 0.00004825 1.18740702 0.00113629 604615.52160000 711.68066341 7220236.58559999 1345.77882712 -1.00000000 0.00000000
15099494 0.10000000 0.85255467 0.00005024 1.20799258 0.00119951 651575.78870000 729.88976603 6465393.00049999 1377.99767106 -1.00000000 0.00000000
14931722 0.11000000 0.83936215 0.00005382 1.22869158 0.00128393 695517.82810000 768.39126808 5759566.84180000 1382.86418325 -1.00000000 0.00000000
14763950 0.12000000 0.82587183 0.00005631 1.25305363 0.00137819 742623.81230000 791.91990074 5082909.32200000 1390.40297157 -1.00000000 0.00000000
14596178 0.13000000 0.81194218 0.00005905 1.28373972 0.00151323 794284.80780000 817.69363074 4434679.45189997 1384.33398259 -1.00000000 0.00000000
14428406 0.14000000 0.79693018 0.00006284 1.32690747 0.00168977 858180.53630000 851.62207457 3817149.65260001 1359.33617475 -1.00000000 0.00000000
14260634 0.15000000 0.78139348 0.00006717 1.38197912 0.00195833 925822.05220000 879.25493721 3240332.65210000 1347.37797637 -1.00000000 0.00000000
14092861 0.16000000 0.76502778 0.00007228 1.45331737 0.00232168 1000209.24830000 908.76745390 2704189.51630000 1320.72243818 -1.00000000 0.00000000
