# Node Removal Percolation Results (Averaged)
# N=16384 Strategy=ci
# M_graphs=10000 M_realizations=1 Total_runs=10000
# Columns:
#(1) nodes_remaining (2) frac_removed
#(3) gc_mean (4) gc_std
#(5) small_mean (6) small_std
#(7) comp_mean (8) comp_std
#(9) cycles_mean (10) cycles_std
#(11) lambda1_mean (12) lambda1_std
16384 0.00000000 0.97406773 0.00112770 1.09151557 0.02799575 330.40850000 17.25161411 15923.68690000 20.04779938 -1.00000000 0.00000000
16220 0.01000000 0.96179023 0.00118535 1.10251645 0.02891702 364.26010000 18.01304236 14631.66720000 25.21445659 -1.00000000 0.00000000
16056 0.02000000 0.94944286 0.00124388 1.11393933 0.02951250 398.82050000 18.79652124 13480.90480000 33.30081428 -1.00000000 0.00000000
15892 0.03000000 0.93702635 0.00130029 1.12599128 0.03022269 434.02010000 19.52721248 12457.65820000 34.20705169 -1.00000000 0.00000000
15729 0.04000000 0.92436436 0.00136677 1.13948973 0.03122267 472.40830000 20.35327042 11463.79060000 35.07596305 -1.00000000 0.00000000
15565 0.05000000 0.91155947 0.00143713 1.15403272 0.03222434 512.35610000 21.22712774 10554.21980000 44.96151512 -1.00000000 0.00000000
15401 0.06000000 0.89878607 0.00150520 1.16942947 0.03315761 552.16460000 22.06483158 9759.84590000 45.38614704 -1.00000000 0.00000000
15237 0.07000000 0.88564197 0.00156783 1.18699197 0.03477003 595.73100000 22.74167886 8984.35080000 45.57562784 -1.00000000 0.00000000
15073 0.08000000 0.87218414 0.00163556 1.20684223 0.03632737 642.91070000 23.44826876 8232.36830000 45.72024157 -1.00000000 0.00000000
14909 0.09000000 0.85836370 0.00171460 1.22931810 0.03858996 694.19620000 24.20758365 7504.78140000 45.93500208 -1.00000000 0.00000000
14746 0.10000000 0.84409988 0.00179038 1.25541907 0.04076571 750.30220000 24.88133403 6801.82230000 46.20235046 -1.00000000 0.00000000
14582 0.11000000 0.82967508 0.00190839 1.28330740 0.04331712 807.33570000 26.08151127 6175.67930000 53.19317628 -1.00000000 0.00000000
14418 0.12000000 0.81528944 0.00200089 1.31187129 0.04549366 863.58300000 26.87020491 5640.46500000 52.67825619 -1.00000000 0.00000000
14254 0.13000000 0.80035338 0.00208929 1.34498449 0.04827547 924.61920000 27.60669492 5121.30870000 52.28076828 -1.00000000 0.00000000
14090 0.14000000 0.78489054 0.00220257 1.38283409 0.05183246 990.56160000 28.49990228 4621.82250000 51.61303502 -1.00000000 0.00000000
13926 0.15000000 0.76881867 0.00231540 1.42632919 0.05582265 1061.87520000 29.30766655 4142.67400000 50.96620331 -1.00000000 0.00000000
13763 0.16000000 0.75204139 0.00245789 1.47682061 0.06028719 1139.13780000 30.34849114 3683.87340000 50.05126457 -1.00000000 0.00000000
13599 0.17000000 0.73444184 0.00262013 1.53615707 0.06632032 1222.93440000 31.29414049 3246.60920000 49.16867734 -1.00000000 0.00000000
13435 0.18000000 0.71586124 0.00281067 1.60654903 0.07290330 1314.11660000 32.40037319 2831.60210000 48.30036716 -1.00000000 0.00000000
13271 0.19000000 0.69626569 0.00303459 1.69008535 0.08231850 1412.57060000 33.57286001 2441.48870000 47.28583580 -1.00000000 0.00000000
13107 0.20000000 0.67517656 0.00323958 1.79163955 0.09314192 1520.58370000 34.42207551 2072.55620000 45.92825255 -1.00000000 0.00000000
12943 0.21000000 0.65269771 0.00360762 1.91128149 0.10600980 1636.36660000 36.33653311 1735.42250000 44.71205554 -1.00000000 0.00000000
12780 0.22000000 0.63101626 0.00395946 2.02448479 0.11898774 1741.22650000 38.10850855 1485.71750000 44.42320830 -1.00000000 0.00000000
12616 0.23000000 0.60823078 0.00429861 2.15455180 0.13533816 1851.06820000 39.15487274 1259.26470000 42.46251453 -1.00000000 0.00000000
12452 0.24000000 0.58386947 0.00464725 2.30926512 0.15499287 1968.48400000 40.07184946 1050.44690000 40.65610744 -1.00000000 0.00000000
12288 0.25000000 0.55792330 0.00513242 2.49406741 0.18309090 2092.90840000 41.29176323 861.17670000 38.32237907 -1.00000000 0.00000000
12124 0.26000000 0.52974720 0.00572176 2.71881609 0.21860839 2226.55480000 42.65033531 689.25730000 35.66989951 -1.00000000 0.00000000
11960 0.27000000 0.49906196 0.00638993 3.00512014 0.27119493 2368.87420000 43.92672683 536.26710000 32.85840113 -1.00000000 0.00000000
11796 0.28000000 0.46545497 0.00729863 3.36509136 0.34218329 2520.42200000 45.52111085 402.72150000 29.58549421 -1.00000000 0.00000000
11633 0.29000000 0.42845667 0.00840070 3.82857749 0.44162808 2681.17200000 47.21764465 288.70850000 26.12156123 -1.00000000 0.00000000
11469 0.30000000 0.38704745 0.00995579 4.47619529 0.62300094 2851.62180000 48.84754214 194.49390000 22.49633240 -1.00000000 0.00000000
11305 0.31000000 0.34065793 0.01198486 5.41202564 0.95193224 3030.31230000 50.46229695 120.64870000 18.53256685 -1.00000000 0.00000000
11141 0.32000000 0.28719332 0.01512309 6.93739960 1.74239582 3219.29070000 52.14052797 65.79190000 14.34253692 -1.00000000 0.00000000
10977 0.33000000 0.22445246 0.02055525 9.95488711 5.14937915 3416.55940000 53.49621534 29.55040000 9.84783011 -1.00000000 0.00000000
10813 0.34000000 0.14696913 0.03244624 19.19507164 16.47385551 3620.34380000 54.92165366 9.92530000 5.44232320 -1.00000000 0.00000000
