# Statistical Analysis Results
# Input file: LR_EBE_LR_ER_N524288_c4.00_L0_Mg10000_Mr1.dat
# Number of runs: 4762
# Number of columns: 28
#
# Standard error of std dev uses exact formula: SE(σ) = σ * sqrt[(κ + 2) / (4M)]
#
# Column format:
# (1) Column_ID (2) Mean (3) Error_Mean (4) Std_Dev (5) Error_Std_Dev
#
  1   2381.50692986     19.92294172   1374.82734027      8.91004581
  2      0.74534412      0.00004539      0.00313197      0.00003588
  3      0.01074571      0.00006537      0.00451117      0.00005943
  4  15398.63166737    119.55051895   8249.85207044    118.82406607
  5    112.99689608      0.99958097     68.97832985      1.39654674
  6 257263.03464931     47.35038900   3267.51994171     37.18235389
  7      5.80638387      0.09275219      6.40057309      0.26691305
  8      0.74675738      0.00007321      0.00505224      0.00133368
  9  12554.60155430    117.43743372   8103.18292644    130.43128171
 10     98.34497937      0.84086591     58.01974806      1.08499073
 11 258745.01281243     76.67870561   5290.83068731   1400.54587365
 12      4.50241546      0.08060695      5.56187922      0.25534683
 13      0.74596607      0.00004243      0.00292793      0.00003239
 14  12217.87901701     92.44800844   6378.91258258     94.30290191
 15    119.01244299      1.00005954     69.00410858      1.38056089
 16 257913.81873556     44.33862390   3059.36504914     33.76376099
 17      4.53938248      0.06014264      4.14984220      0.14282014
 18      0.74527008      0.00004568      0.00315212      0.00003629
 19  21294.42554085    124.35189210   8580.28055493    110.94313694
 20     39.86104339      0.23715043     16.36337941      0.36382641
 21 257185.50640622     47.67410419   3289.51318945     37.65677604
 22      5.99978996      0.10038435      6.92652010      0.29828959
 23      0.65343952      0.00000740      0.00051053      0.00000501
 24      0.76638886      0.00006225      0.00429535      0.00004911
 25      0.74438339      0.00005123      0.00353491      0.00004718
 26    221.80088217      0.87872548     60.63205817      0.92871074
 27    507.30224743      9.63086592    664.52974876     25.41422380
 28      0.78088686      0.00056525      0.03900231      0.00063070
#
# Summary:
# Successfully processed 4762 runs with 28 columns each
